enrollment_id,count_access_browser,count_access_server,count_navigate_server,count_problem_browser,count_problem_server,count_page_close_browser,count_video_browser,count_discussion_server,count_wiki_server
156847,0.0,48.0,17.0,2.0,1.0,12.0,13.0,0.0,1.0
156849,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
156850,0.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0
156851,2.0,25.0,6.0,2.0,0.0,4.0,13.0,0.0,0.0
156853,0.0,4.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0
156854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156858,0.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
156860,2.0,28.0,10.0,0.0,0.0,7.0,7.0,1.0,1.0
156868,0.0,39.0,12.0,6.0,2.0,10.0,13.0,0.0,1.0
156869,0.0,4.0,13.0,0.0,0.0,2.0,0.0,0.0,3.0
156876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156877,4.0,56.0,25.0,1.0,1.0,16.0,17.0,8.0,0.0
156878,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
156879,22.0,47.0,8.0,25.0,2.0,20.0,13.0,11.0,0.0
156886,0.0,8.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0
156889,1.0,11.0,2.0,0.0,0.0,4.0,5.0,1.0,1.0
156893,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
156895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156898,0.0,6.0,3.0,0.0,0.0,4.0,1.0,2.0,1.0
156902,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
156903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156904,0.0,7.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
156906,10.0,7.0,2.0,0.0,0.0,3.0,6.0,0.0,0.0
156913,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
156914,0.0,9.0,11.0,0.0,0.0,2.0,5.0,7.0,1.0
156917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156919,1.0,39.0,10.0,7.0,3.0,7.0,19.0,2.0,1.0
156925,0.0,10.0,15.0,0.0,0.0,4.0,5.0,2.0,1.0
156934,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
156935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156936,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
156939,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
156940,0.0,6.0,10.0,0.0,0.0,2.0,0.0,1.0,1.0
156946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156948,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
156950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156952,0.0,8.0,10.0,0.0,0.0,4.0,1.0,1.0,1.0
156953,38.0,19.0,3.0,126.0,30.0,0.0,12.0,0.0,0.0
156954,0.0,5.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0
156959,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156960,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
156963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156964,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
156972,2.0,10.0,8.0,0.0,0.0,5.0,3.0,0.0,1.0
156975,3.0,28.0,2.0,4.0,3.0,11.0,5.0,2.0,0.0
156977,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
156981,0.0,6.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0
156989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156992,2.0,18.0,1.0,2.0,2.0,7.0,11.0,0.0,0.0
156996,1.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0
156997,0.0,5.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0
156998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157001,5.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,1.0
157004,0.0,9.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0
157005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157008,1.0,12.0,22.0,0.0,0.0,4.0,0.0,1.0,0.0
157009,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0
157011,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0
157012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157025,4.0,126.0,31.0,10.0,2.0,46.0,25.0,2.0,1.0
157027,0.0,7.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0
157028,5.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
157029,0.0,2.0,17.0,0.0,0.0,1.0,0.0,5.0,0.0
157030,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157033,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
157034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157035,1.0,6.0,12.0,0.0,0.0,0.0,0.0,2.0,2.0
157036,3.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
157039,0.0,20.0,24.0,8.0,1.0,8.0,4.0,2.0,1.0
157046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157050,2.0,7.0,5.0,0.0,0.0,2.0,2.0,0.0,1.0
157052,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
157053,0.0,10.0,5.0,0.0,0.0,1.0,3.0,3.0,0.0
157057,0.0,32.0,3.0,5.0,0.0,6.0,12.0,0.0,0.0
157060,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0
157063,0.0,8.0,1.0,0.0,0.0,6.0,6.0,2.0,0.0
157067,0.0,3.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0
157068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157070,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157071,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157072,0.0,39.0,3.0,7.0,1.0,26.0,0.0,2.0,1.0
157073,0.0,14.0,12.0,6.0,2.0,3.0,4.0,2.0,1.0
157075,4.0,3.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0
157076,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
157077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157081,0.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0
157082,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0
157083,0.0,4.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0
157085,6.0,1.0,3.0,4.0,2.0,1.0,3.0,0.0,0.0
157086,3.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0
157094,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
157099,1.0,15.0,16.0,0.0,0.0,5.0,1.0,0.0,3.0
157107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157108,0.0,25.0,3.0,1.0,0.0,9.0,5.0,0.0,0.0
157109,1.0,27.0,14.0,5.0,1.0,0.0,0.0,5.0,1.0
157111,1.0,5.0,4.0,0.0,0.0,2.0,2.0,2.0,0.0
157112,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
157115,10.0,55.0,14.0,35.0,6.0,41.0,40.0,0.0,5.0
157117,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
157118,0.0,6.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0
157119,1.0,15.0,8.0,0.0,0.0,1.0,5.0,0.0,0.0
157124,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157127,6.0,20.0,19.0,1.0,1.0,4.0,8.0,5.0,1.0
157128,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157129,0.0,6.0,4.0,0.0,0.0,1.0,2.0,0.0,1.0
157133,0.0,17.0,3.0,3.0,0.0,0.0,9.0,0.0,0.0
157134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157137,0.0,4.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0
157140,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0
157148,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0
157149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
157152,0.0,25.0,27.0,4.0,2.0,11.0,7.0,15.0,2.0
157153,0.0,7.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
157155,0.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
157156,1.0,4.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0
157157,0.0,14.0,3.0,4.0,1.0,3.0,2.0,0.0,0.0
157159,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
157162,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
157164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157166,1.0,17.0,5.0,4.0,1.0,4.0,6.0,1.0,0.0
157169,4.0,31.0,7.0,9.0,1.0,20.0,1.0,3.0,1.0
157170,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157176,0.0,8.0,3.0,14.0,2.0,0.0,0.0,0.0,0.0
157177,4.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
157182,0.0,3.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0
157184,3.0,10.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0
157186,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157187,0.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
157191,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
157192,0.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0
157194,0.0,3.0,5.0,0.0,0.0,4.0,1.0,0.0,0.0
157197,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
157199,1.0,60.0,2.0,0.0,0.0,25.0,13.0,0.0,0.0
157201,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157206,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
157208,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157210,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157219,0.0,42.0,16.0,10.0,1.0,27.0,5.0,18.0,3.0
157222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157223,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157224,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
157226,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
157227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157228,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
157232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157233,0.0,7.0,9.0,0.0,0.0,2.0,1.0,1.0,1.0
157236,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157238,0.0,3.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0
157239,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
157243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157246,0.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
157248,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
157250,0.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
157251,18.0,3.0,2.0,10.0,0.0,0.0,3.0,0.0,0.0
157252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157253,0.0,4.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0
157256,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
157264,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
157265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157268,1.0,3.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0
157269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157287,1.0,15.0,8.0,0.0,0.0,8.0,0.0,3.0,1.0
157292,0.0,16.0,4.0,2.0,1.0,12.0,0.0,5.0,1.0
157294,0.0,8.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
157295,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
157299,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157300,2.0,6.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0
157302,0.0,32.0,5.0,2.0,1.0,18.0,2.0,0.0,0.0
157304,0.0,7.0,17.0,7.0,0.0,10.0,3.0,0.0,1.0
157305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157306,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
157308,0.0,17.0,17.0,0.0,0.0,8.0,0.0,2.0,1.0
157309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157311,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157319,0.0,15.0,10.0,1.0,1.0,0.0,0.0,2.0,1.0
157322,24.0,9.0,4.0,0.0,0.0,5.0,11.0,0.0,0.0
157328,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
157329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157333,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
157335,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0
157337,5.0,25.0,21.0,6.0,3.0,16.0,5.0,25.0,2.0
157339,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
157346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157351,0.0,11.0,7.0,0.0,0.0,6.0,3.0,3.0,0.0
157354,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
157356,1.0,15.0,6.0,1.0,1.0,7.0,1.0,0.0,1.0
157360,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
157361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157362,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157368,8.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0
157370,0.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0
157371,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
157373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157378,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157381,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
157389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157391,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
157393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157395,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
157396,0.0,20.0,5.0,8.0,3.0,11.0,1.0,0.0,0.0
157397,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
157398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157422,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
157429,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
157430,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0
157433,0.0,5.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0
157434,0.0,12.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0
157442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157448,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157461,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
157467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157475,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157480,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
157490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157493,2.0,15.0,3.0,7.0,0.0,11.0,1.0,0.0,0.0
157495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157498,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
157499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157501,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157506,0.0,10.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0
157507,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157512,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
157513,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
157514,6.0,38.0,14.0,1.0,1.0,25.0,10.0,0.0,0.0
157517,2.0,23.0,12.0,1.0,1.0,12.0,4.0,1.0,2.0
157521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157528,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
157530,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
157531,0.0,7.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0
157532,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
157535,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
157540,0.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0
157547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157554,3.0,3.0,11.0,0.0,0.0,1.0,3.0,2.0,1.0
157556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157558,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157565,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
157568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157570,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
157571,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
157574,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
157576,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
157585,3.0,9.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
157593,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157605,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157611,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
157615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157616,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
157619,0.0,8.0,5.0,0.0,0.0,5.0,0.0,2.0,0.0
157620,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
157622,6.0,20.0,2.0,0.0,0.0,13.0,1.0,1.0,0.0
157626,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157628,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157629,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
157630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157631,0.0,4.0,8.0,0.0,0.0,1.0,1.0,4.0,2.0
157632,1.0,6.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0
157634,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157638,14.0,11.0,7.0,11.0,3.0,2.0,7.0,1.0,1.0
157640,6.0,2.0,5.0,2.0,0.0,1.0,2.0,1.0,1.0
157642,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
157643,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
157644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157646,14.0,17.0,9.0,20.0,8.0,5.0,5.0,7.0,1.0
157647,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
157648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157653,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
157654,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157667,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157676,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0
157677,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
157678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157684,0.0,1.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0
157685,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
157687,0.0,10.0,12.0,0.0,0.0,1.0,4.0,10.0,1.0
157693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157696,7.0,8.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0
157698,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157701,0.0,5.0,7.0,0.0,0.0,1.0,3.0,1.0,1.0
157702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157704,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157705,0.0,4.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0
157708,1.0,15.0,13.0,0.0,0.0,5.0,4.0,1.0,1.0
157711,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0
157713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157714,6.0,18.0,8.0,1.0,0.0,10.0,6.0,1.0,0.0
157715,5.0,12.0,5.0,0.0,0.0,4.0,5.0,17.0,0.0
157717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157721,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
157724,0.0,6.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0
157725,0.0,5.0,13.0,0.0,0.0,2.0,2.0,4.0,1.0
157729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
157741,0.0,18.0,4.0,0.0,0.0,8.0,4.0,3.0,1.0
157743,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0
157744,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
157748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157758,0.0,2.0,3.0,0.0,0.0,1.0,1.0,9.0,1.0
157761,0.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0
157763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157764,1.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
157765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157766,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
157767,32.0,37.0,6.0,9.0,0.0,6.0,3.0,2.0,0.0
157768,43.0,32.0,8.0,26.0,7.0,14.0,8.0,17.0,1.0
157769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157774,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
157776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157791,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157797,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
157798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157805,6.0,4.0,4.0,8.0,1.0,0.0,4.0,1.0,0.0
157806,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
157808,1.0,3.0,4.0,5.0,2.0,1.0,3.0,0.0,0.0
157809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157810,22.0,30.0,7.0,41.0,4.0,13.0,6.0,47.0,3.0
157811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157812,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157818,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
157819,0.0,4.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0
