enrollment_id,drop_rate,completion_rate
187128,1.0,0.0
187129,1.0,0.0
187132,1.0,0.0
187140,1.0,0.0
187141,1.0,0.0
187144,1.0,0.0
187148,1.0,0.0
187149,1.0,0.0
187151,1.0,0.0
187153,1.0,0.0
187157,1.0,0.0
187163,1.0,0.0
187165,1.0,0.0
187167,1.0,0.0
187169,1.0,0.0
187178,1.0,0.0
187179,1.0,0.0
187180,1.0,0.0
187183,1.0,0.0
187187,1.0,0.0
187190,1.0,0.0
187192,1.0,0.0
187196,1.0,0.0
187197,1.0,0.0
187201,1.0,0.0
187204,1.0,0.0
187206,1.0,0.0
187213,1.0,0.0
187216,1.0,0.0
187225,1.0,0.0
187226,1.0,0.0
187227,1.0,0.0
187228,1.0,0.0
187234,1.0,0.0
187236,1.0,0.0
187238,1.0,0.0
187246,1.0,0.0
187249,1.0,0.0
187250,1.0,0.0
187251,1.0,0.0
187253,1.0,0.0
187254,1.0,0.0
187261,1.0,0.0
187262,1.0,0.0
187265,1.0,0.0
187272,1.0,0.0
187276,1.0,0.0
187280,1.0,0.0
187287,1.0,0.0
187289,1.0,0.0
187291,1.0,0.0
187294,1.0,0.0
187303,1.0,0.0
187304,1.0,0.0
187305,1.0,0.0
187307,1.0,0.0
187308,0.0,1.0
187311,1.0,0.0
187313,1.0,0.0
187314,1.0,0.0
187321,1.0,0.0
187325,1.0,0.0
187323,1.0,0.0
187332,1.0,0.0
187333,1.0,0.0
187352,1.0,0.0
187354,1.0,0.0
187358,1.0,0.0
187364,1.0,0.0
187370,1.0,0.0
187376,1.0,0.0
187377,1.0,0.0
187378,1.0,0.0
187385,1.0,0.0
187396,1.0,0.0
187397,1.0,0.0
187399,0.5,0.5
190885,0.5,0.5
187403,1.0,0.0
187405,1.0,0.0
187407,1.0,0.0
187410,1.0,0.0
187415,1.0,0.0
187417,1.0,0.0
187425,1.0,0.0
187427,1.0,0.0
187429,1.0,0.0
187430,1.0,0.0
187431,1.0,0.0
187438,1.0,0.0
187441,1.0,0.0
187449,1.0,0.0
187452,1.0,0.0
187454,1.0,0.0
187456,1.0,0.0
187460,1.0,0.0
187471,1.0,0.0
187472,0.0,1.0
187473,1.0,0.0
187474,1.0,0.0
187475,1.0,0.0
187476,1.0,0.0
187478,1.0,0.0
187479,1.0,0.0
187490,1.0,0.0
187495,1.0,0.0
187496,1.0,0.0
187497,1.0,0.0
187500,0.0,1.0
187514,1.0,0.0
187517,0.0,1.0
187518,1.0,0.0
187520,1.0,0.0
187523,1.0,0.0
187524,1.0,0.0
187525,1.0,0.0
187532,1.0,0.0
187540,1.0,0.0
187545,1.0,0.0
187548,1.0,0.0
187551,1.0,0.0
187552,1.0,0.0
187555,1.0,0.0
187556,1.0,0.0
187560,1.0,0.0
187563,1.0,0.0
187564,1.0,0.0
187566,1.0,0.0
187570,1.0,0.0
187573,1.0,0.0
187577,1.0,0.0
187579,1.0,0.0
187580,1.0,0.0
187582,1.0,0.0
187587,1.0,0.0
187590,1.0,0.0
187593,1.0,0.0
187597,1.0,0.0
187598,1.0,0.0
187609,1.0,0.0
187613,1.0,0.0
187614,1.0,0.0
187616,1.0,0.0
187621,1.0,0.0
187622,1.0,0.0
187623,1.0,0.0
187624,1.0,0.0
187630,1.0,0.0
187636,1.0,0.0
187640,0.0,1.0
187647,1.0,0.0
187651,1.0,0.0
187657,1.0,0.0
187658,1.0,0.0
187663,1.0,0.0
187671,1.0,0.0
187679,1.0,0.0
187680,1.0,0.0
187681,1.0,0.0
187683,1.0,0.0
187690,1.0,0.0
187697,1.0,0.0
187700,1.0,0.0
187703,1.0,0.0
187716,1.0,0.0
187721,1.0,0.0
187727,1.0,0.0
187728,1.0,0.0
187729,1.0,0.0
187732,1.0,0.0
187733,1.0,0.0
187734,1.0,0.0
187737,1.0,0.0
187741,1.0,0.0
187744,1.0,0.0
187750,1.0,0.0
187751,1.0,0.0
187757,1.0,0.0
187769,1.0,0.0
187782,1.0,0.0
187786,1.0,0.0
187788,1.0,0.0
187791,1.0,0.0
187809,1.0,0.0
187812,0.0,1.0
187817,1.0,0.0
187818,1.0,0.0
187819,1.0,0.0
187820,1.0,0.0
187822,1.0,0.0
187827,1.0,0.0
187834,1.0,0.0
187835,1.0,0.0
187866,1.0,0.0
187836,1.0,0.0
187852,1.0,0.0
187869,1.0,0.0
187877,1.0,0.0
187878,1.0,0.0
187885,1.0,0.0
187888,1.0,0.0
187892,1.0,0.0
187893,1.0,0.0
187894,1.0,0.0
187898,1.0,0.0
187900,1.0,0.0
187901,1.0,0.0
187905,1.0,0.0
187908,1.0,0.0
187911,1.0,0.0
187912,1.0,0.0
187915,1.0,0.0
187916,1.0,0.0
187918,1.0,0.0
187919,1.0,0.0
187923,1.0,0.0
187925,1.0,0.0
187927,1.0,0.0
187937,1.0,0.0
187947,1.0,0.0
187950,1.0,0.0
187951,1.0,0.0
187962,1.0,0.0
187952,1.0,0.0
187954,1.0,0.0
187959,1.0,0.0
187970,1.0,0.0
187971,1.0,0.0
187975,1.0,0.0
187978,1.0,0.0
187980,1.0,0.0
187985,1.0,0.0
187988,1.0,0.0
187993,1.0,0.0
187986,1.0,0.0
187989,1.0,0.0
187992,1.0,0.0
187995,1.0,0.0
188001,1.0,0.0
188004,1.0,0.0
188006,1.0,0.0
188019,1.0,0.0
188020,1.0,0.0
188028,1.0,0.0
188030,1.0,0.0
188037,1.0,0.0
188046,1.0,0.0
188049,1.0,0.0
188051,1.0,0.0
188052,1.0,0.0
188054,1.0,0.0
188060,1.0,0.0
188065,1.0,0.0
188068,1.0,0.0
188070,1.0,0.0
188071,1.0,0.0
188073,1.0,0.0
188074,1.0,0.0
188078,1.0,0.0
188083,1.0,0.0
188085,1.0,0.0
188090,1.0,0.0
188099,1.0,0.0
188100,1.0,0.0
188110,1.0,0.0
188111,1.0,0.0
188115,1.0,0.0
188116,1.0,0.0
188119,1.0,0.0
188130,1.0,0.0
188135,1.0,0.0
195979,1.0,0.0
188142,1.0,0.0
188147,1.0,0.0
188150,1.0,0.0
188154,1.0,0.0
188159,1.0,0.0
188160,1.0,0.0
188164,1.0,0.0
188167,1.0,0.0
188198,1.0,0.0
188199,1.0,0.0
188214,1.0,0.0
188216,0.0,1.0
188217,1.0,0.0
188221,1.0,0.0
188222,1.0,0.0
188225,1.0,0.0
188228,1.0,0.0
188238,1.0,0.0
188244,1.0,0.0
188248,1.0,0.0
188253,1.0,0.0
188257,1.0,0.0
188262,1.0,0.0
188268,1.0,0.0
188271,1.0,0.0
188273,1.0,0.0
188275,1.0,0.0
188276,1.0,0.0
188277,1.0,0.0
188279,0.6666666666666666,0.3333333333333333
188280,0.6666666666666666,0.3333333333333333
188281,0.6666666666666666,0.3333333333333333
188282,1.0,0.0
188324,1.0,0.0
188284,1.0,0.0
188290,1.0,0.0
188295,1.0,0.0
188299,1.0,0.0
188300,1.0,0.0
188302,1.0,0.0
188303,1.0,0.0
188305,1.0,0.0
188307,1.0,0.0
188308,1.0,0.0
188314,1.0,0.0
188319,1.0,0.0
188320,1.0,0.0
188330,1.0,0.0
188331,1.0,0.0
188337,0.5,0.5
195903,0.5,0.5
188339,1.0,0.0
188340,1.0,0.0
188341,1.0,0.0
188345,1.0,0.0
188346,1.0,0.0
188350,1.0,0.0
188351,1.0,0.0
188362,1.0,0.0
188363,1.0,0.0
188371,1.0,0.0
188404,1.0,0.0
188408,1.0,0.0
188409,1.0,0.0
188412,1.0,0.0
188421,1.0,0.0
188433,0.0,1.0
188437,1.0,0.0
188459,1.0,0.0
188439,1.0,0.0
188441,1.0,0.0
188443,1.0,0.0
188453,1.0,0.0
188455,1.0,0.0
188457,1.0,0.0
188465,1.0,0.0
188466,1.0,0.0
188471,1.0,0.0
188476,1.0,0.0
188517,1.0,0.0
188525,1.0,0.0
188473,1.0,0.0
188474,1.0,0.0
188495,1.0,0.0
188488,1.0,0.0
188490,1.0,0.0
188494,1.0,0.0
188496,1.0,0.0
188500,1.0,0.0
188567,1.0,0.0
188516,1.0,0.0
188521,1.0,0.0
188527,1.0,0.0
188526,1.0,0.0
188532,1.0,0.0
188536,1.0,0.0
188634,1.0,0.0
188539,1.0,0.0
188551,1.0,0.0
188552,1.0,0.0
188554,1.0,0.0
188589,1.0,0.0
188556,0.5,0.5
188565,0.5,0.5
188560,1.0,0.0
188562,1.0,0.0
188564,1.0,0.0
188574,1.0,0.0
188571,1.0,0.0
188572,1.0,0.0
188594,1.0,0.0
188597,1.0,0.0
188596,1.0,0.0
188607,1.0,0.0
188610,1.0,0.0
188615,1.0,0.0
188618,1.0,0.0
188624,1.0,0.0
188630,1.0,0.0
188631,1.0,0.0
188635,1.0,0.0
188638,1.0,0.0
188643,1.0,0.0
188644,1.0,0.0
188653,1.0,0.0
188655,1.0,0.0
188660,1.0,0.0
188661,1.0,0.0
188662,1.0,0.0
188664,1.0,0.0
188665,1.0,0.0
188669,1.0,0.0
188671,1.0,0.0
188672,1.0,0.0
188674,1.0,0.0
188676,1.0,0.0
188681,1.0,0.0
188687,1.0,0.0
188690,1.0,0.0
188696,1.0,0.0
188700,1.0,0.0
188702,1.0,0.0
188706,1.0,0.0
188711,1.0,0.0
188712,1.0,0.0
188713,1.0,0.0
188715,1.0,0.0
188718,1.0,0.0
188721,1.0,0.0
188722,1.0,0.0
188735,1.0,0.0
188736,1.0,0.0
188737,1.0,0.0
188740,1.0,0.0
188756,1.0,0.0
188758,1.0,0.0
188762,1.0,0.0
188763,1.0,0.0
188765,1.0,0.0
188771,1.0,0.0
188774,1.0,0.0
188780,1.0,0.0
188782,1.0,0.0
188783,1.0,0.0
188784,1.0,0.0
188785,1.0,0.0
188788,1.0,0.0
188789,1.0,0.0
188790,1.0,0.0
188796,0.0,1.0
188804,1.0,0.0
188805,1.0,0.0
188822,1.0,0.0
188824,1.0,0.0
188837,1.0,0.0
188844,1.0,0.0
188854,1.0,0.0
188856,1.0,0.0
188862,1.0,0.0
188864,1.0,0.0
188867,1.0,0.0
188872,1.0,0.0
188873,1.0,0.0
188884,1.0,0.0
188889,1.0,0.0
188890,1.0,0.0
188899,1.0,0.0
188910,1.0,0.0
188924,1.0,0.0
188932,0.0,1.0
188941,1.0,0.0
188948,1.0,0.0
188949,1.0,0.0
188951,1.0,0.0
188953,1.0,0.0
197642,1.0,0.0
188981,1.0,0.0
188984,1.0,0.0
188991,1.0,0.0
188995,0.0,1.0
188999,1.0,0.0
189007,1.0,0.0
189009,1.0,0.0
189018,1.0,0.0
189023,1.0,0.0
189025,1.0,0.0
189028,0.0,1.0
189040,1.0,0.0
189050,1.0,0.0
189051,1.0,0.0
189060,1.0,0.0
189062,1.0,0.0
189063,1.0,0.0
189067,1.0,0.0
189068,0.5,0.5
189108,0.5,0.5
189074,0.0,1.0
189077,1.0,0.0
189080,1.0,0.0
189083,1.0,0.0
189090,1.0,0.0
189082,1.0,0.0
189099,1.0,0.0
189111,1.0,0.0
189113,1.0,0.0
189123,1.0,0.0
189125,1.0,0.0
189126,1.0,0.0
189131,1.0,0.0
189133,1.0,0.0
189132,1.0,0.0
189139,1.0,0.0
189149,1.0,0.0
189159,1.0,0.0
189160,1.0,0.0
189167,1.0,0.0
189168,1.0,0.0
189180,1.0,0.0
189182,1.0,0.0
189183,1.0,0.0
189186,1.0,0.0
189189,1.0,0.0
189197,1.0,0.0
189198,1.0,0.0
189199,1.0,0.0
189200,1.0,0.0
189212,1.0,0.0
189217,1.0,0.0
189219,1.0,0.0
189220,1.0,0.0
189223,1.0,0.0
189225,1.0,0.0
189237,1.0,0.0
189247,1.0,0.0
189252,1.0,0.0
189257,1.0,0.0
196298,1.0,0.0
189264,1.0,0.0
196998,1.0,0.0
189269,1.0,0.0
189273,1.0,0.0
189275,1.0,0.0
189276,1.0,0.0
189282,1.0,0.0
189299,1.0,0.0
189305,1.0,0.0
189310,1.0,0.0
189311,1.0,0.0
189318,0.0,1.0
189319,1.0,0.0
189321,1.0,0.0
189332,1.0,0.0
189334,1.0,0.0
189339,1.0,0.0
189340,1.0,0.0
189341,1.0,0.0
189342,1.0,0.0
189349,1.0,0.0
189350,1.0,0.0
189352,1.0,0.0
189356,1.0,0.0
189361,1.0,0.0
189364,1.0,0.0
189374,1.0,0.0
192549,1.0,0.0
189357,1.0,0.0
189371,1.0,0.0
189384,1.0,0.0
189388,1.0,0.0
189396,1.0,0.0
189401,1.0,0.0
189405,1.0,0.0
189410,1.0,0.0
189412,1.0,0.0
189433,0.0,1.0
189434,1.0,0.0
189440,1.0,0.0
189450,1.0,0.0
189458,1.0,0.0
189464,1.0,0.0
189465,1.0,0.0
189467,1.0,0.0
189471,1.0,0.0
189474,1.0,0.0
189479,1.0,0.0
189487,1.0,0.0
189489,1.0,0.0
189491,1.0,0.0
189506,1.0,0.0
189525,1.0,0.0
189537,1.0,0.0
189539,1.0,0.0
189546,1.0,0.0
189547,1.0,0.0
189553,1.0,0.0
189565,1.0,0.0
189569,1.0,0.0
189575,1.0,0.0
189579,1.0,0.0
189584,1.0,0.0
189590,1.0,0.0
189594,1.0,0.0
189605,1.0,0.0
189609,1.0,0.0
189610,1.0,0.0
189618,1.0,0.0
189621,1.0,0.0
189622,1.0,0.0
189629,1.0,0.0
189630,1.0,0.0
189645,0.0,1.0
189654,1.0,0.0
189655,1.0,0.0
189656,1.0,0.0
189695,1.0,0.0
189663,1.0,0.0
189691,1.0,0.0
189675,1.0,0.0
189678,1.0,0.0
189679,1.0,0.0
189690,1.0,0.0
189692,1.0,0.0
189696,1.0,0.0
189700,1.0,0.0
192977,1.0,0.0
189698,1.0,0.0
189699,1.0,0.0
189715,1.0,0.0
189722,1.0,0.0
189723,1.0,0.0
189727,1.0,0.0
189729,1.0,0.0
189732,1.0,0.0
189734,1.0,0.0
189738,1.0,0.0
189745,1.0,0.0
189741,1.0,0.0
189743,0.0,1.0
189754,1.0,0.0
189766,1.0,0.0
189772,1.0,0.0
189775,1.0,0.0
189803,1.0,0.0
189785,1.0,0.0
189789,1.0,0.0
189791,1.0,0.0
189792,1.0,0.0
192220,1.0,0.0
189794,1.0,0.0
189798,1.0,0.0
189800,1.0,0.0
189804,1.0,0.0
189805,1.0,0.0
189823,1.0,0.0
189826,1.0,0.0
189824,1.0,0.0
189825,0.0,1.0
189831,0.0,1.0
189833,1.0,0.0
189835,1.0,0.0
189844,0.0,1.0
189852,1.0,0.0
189865,1.0,0.0
189868,1.0,0.0
189871,1.0,0.0
189879,1.0,0.0
189881,1.0,0.0
189890,1.0,0.0
189893,1.0,0.0
189899,1.0,0.0
189900,1.0,0.0
189902,1.0,0.0
189912,1.0,0.0
189903,1.0,0.0
189908,0.0,1.0
189913,1.0,0.0
189915,1.0,0.0
189918,1.0,0.0
189922,1.0,0.0
189924,1.0,0.0
189925,1.0,0.0
189929,1.0,0.0
189934,1.0,0.0
189935,1.0,0.0
189938,1.0,0.0
189947,1.0,0.0
189952,1.0,0.0
189960,0.0,1.0
189962,1.0,0.0
189965,0.0,1.0
189971,1.0,0.0
189973,1.0,0.0
189975,1.0,0.0
189977,1.0,0.0
189979,1.0,0.0
189982,1.0,0.0
189992,1.0,0.0
189994,1.0,0.0
190002,1.0,0.0
190003,1.0,0.0
190004,1.0,0.0
190008,1.0,0.0
190009,1.0,0.0
190010,1.0,0.0
190012,1.0,0.0
190154,1.0,0.0
190013,1.0,0.0
190015,0.0,1.0
190017,1.0,0.0
190019,1.0,0.0
190023,1.0,0.0
190032,1.0,0.0
190036,1.0,0.0
190037,0.0,1.0
190039,1.0,0.0
190047,0.0,1.0
190052,0.0,1.0
190053,1.0,0.0
190055,1.0,0.0
190056,1.0,0.0
190059,1.0,0.0
190062,0.0,1.0
190067,1.0,0.0
190068,1.0,0.0
190071,1.0,0.0
190072,1.0,0.0
190082,1.0,0.0
190086,1.0,0.0
190091,1.0,0.0
190099,1.0,0.0
190100,1.0,0.0
190102,1.0,0.0
190105,1.0,0.0
190106,1.0,0.0
190113,0.0,1.0
190114,1.0,0.0
190116,1.0,0.0
190119,1.0,0.0
190121,1.0,0.0
190129,1.0,0.0
190122,0.0,1.0
190123,1.0,0.0
190125,1.0,0.0
190128,1.0,0.0
190134,1.0,0.0
190135,0.0,1.0
190139,1.0,0.0
190147,1.0,0.0
190143,1.0,0.0
190145,1.0,0.0
190148,1.0,0.0
190150,1.0,0.0
190151,1.0,0.0
190152,1.0,0.0
190156,1.0,0.0
190161,1.0,0.0
190157,1.0,0.0
190160,1.0,0.0
190170,1.0,0.0
190172,1.0,0.0
190173,1.0,0.0
190174,1.0,0.0
190178,1.0,0.0
190179,1.0,0.0
190183,1.0,0.0
190184,1.0,0.0
190193,1.0,0.0
190202,1.0,0.0
190204,1.0,0.0
190206,1.0,0.0
190209,1.0,0.0
190211,1.0,0.0
190213,1.0,0.0
190215,1.0,0.0
190216,1.0,0.0
190227,1.0,0.0
190238,1.0,0.0
190239,1.0,0.0
190241,1.0,0.0
190243,0.0,1.0
190245,1.0,0.0
190262,1.0,0.0
190270,1.0,0.0
190271,1.0,0.0
190273,1.0,0.0
190279,1.0,0.0
190280,0.0,1.0
190281,1.0,0.0
190283,1.0,0.0
190288,1.0,0.0
190289,1.0,0.0
190292,1.0,0.0
190293,1.0,0.0
190294,1.0,0.0
190300,1.0,0.0
190307,1.0,0.0
190313,1.0,0.0
190317,1.0,0.0
190319,1.0,0.0
190321,0.0,1.0
190326,1.0,0.0
190329,1.0,0.0
190332,1.0,0.0
190339,1.0,0.0
190341,1.0,0.0
190342,1.0,0.0
190343,1.0,0.0
190344,1.0,0.0
190345,1.0,0.0
190355,1.0,0.0
190358,1.0,0.0
190364,1.0,0.0
190365,1.0,0.0
190367,1.0,0.0
190380,1.0,0.0
190384,1.0,0.0
190388,1.0,0.0
190393,0.0,1.0
190395,1.0,0.0
190398,1.0,0.0
190400,1.0,0.0
190401,1.0,0.0
190402,1.0,0.0
190406,1.0,0.0
190408,1.0,0.0
190410,1.0,0.0
190411,1.0,0.0
190413,0.0,1.0
190415,1.0,0.0
190417,1.0,0.0
190420,0.0,1.0
190425,1.0,0.0
190427,1.0,0.0
190433,0.0,1.0
190434,1.0,0.0
190435,1.0,0.0
190438,1.0,0.0
190439,1.0,0.0
190441,1.0,0.0
190445,1.0,0.0
190446,1.0,0.0
190447,1.0,0.0
190450,1.0,0.0
190453,1.0,0.0
190457,0.0,1.0
190459,1.0,0.0
190467,1.0,0.0
190473,1.0,0.0
190474,0.0,1.0
190477,1.0,0.0
190488,1.0,0.0
190489,1.0,0.0
190491,1.0,0.0
190492,1.0,0.0
190496,1.0,0.0
190499,1.0,0.0
190500,0.0,1.0
190505,1.0,0.0
190507,1.0,0.0
190509,1.0,0.0
190511,1.0,0.0
190516,1.0,0.0
190518,1.0,0.0
190520,1.0,0.0
190522,1.0,0.0
190528,1.0,0.0
190533,1.0,0.0
190540,0.0,1.0
190542,1.0,0.0
190544,1.0,0.0
190548,1.0,0.0
190551,1.0,0.0
190555,1.0,0.0
190559,1.0,0.0
190562,1.0,0.0
190569,1.0,0.0
190572,1.0,0.0
190577,1.0,0.0
190585,1.0,0.0
190586,1.0,0.0
190589,1.0,0.0
190590,1.0,0.0
190593,1.0,0.0
190594,1.0,0.0
190596,1.0,0.0
190597,1.0,0.0
190601,1.0,0.0
190612,1.0,0.0
190603,1.0,0.0
190604,1.0,0.0
190607,1.0,0.0
190611,1.0,0.0
191050,1.0,0.0
190620,1.0,0.0
190621,1.0,0.0
190623,1.0,0.0
190628,1.0,0.0
190632,1.0,0.0
190633,1.0,0.0
190634,1.0,0.0
190642,1.0,0.0
190644,1.0,0.0
190645,1.0,0.0
190656,1.0,0.0
190664,1.0,0.0
190665,1.0,0.0
190668,1.0,0.0
190676,1.0,0.0
190678,1.0,0.0
190680,1.0,0.0
190681,1.0,0.0
190682,1.0,0.0
190683,1.0,0.0
200347,1.0,0.0
190686,1.0,0.0
190702,1.0,0.0
190703,1.0,0.0
190704,1.0,0.0
190705,1.0,0.0
190714,0.0,1.0
190723,1.0,0.0
190726,1.0,0.0
190727,1.0,0.0
190730,1.0,0.0
190735,1.0,0.0
190762,1.0,0.0
190736,1.0,0.0
190741,1.0,0.0
190746,0.0,1.0
190766,1.0,0.0
190773,1.0,0.0
190777,1.0,0.0
190780,1.0,0.0
194744,1.0,0.0
190786,1.0,0.0
190799,1.0,0.0
190800,1.0,0.0
190801,1.0,0.0
190803,1.0,0.0
190814,1.0,0.0
190820,1.0,0.0
190821,1.0,0.0
190824,1.0,0.0
190825,1.0,0.0
190830,1.0,0.0
190865,1.0,0.0
190833,1.0,0.0
190835,1.0,0.0
190837,1.0,0.0
190839,1.0,0.0
190841,1.0,0.0
190844,1.0,0.0
190850,1.0,0.0
190851,0.0,1.0
190855,1.0,0.0
190858,1.0,0.0
190923,1.0,0.0
190862,1.0,0.0
190863,1.0,0.0
190866,1.0,0.0
190867,1.0,0.0
190873,1.0,0.0
190881,1.0,0.0
190884,1.0,0.0
190887,1.0,0.0
190894,1.0,0.0
190896,1.0,0.0
190898,1.0,0.0
190906,1.0,0.0
190909,1.0,0.0
190912,1.0,0.0
190927,1.0,0.0
190932,1.0,0.0
190933,1.0,0.0
190934,1.0,0.0
197623,1.0,0.0
190935,1.0,0.0
190941,1.0,0.0
190943,1.0,0.0
190961,1.0,0.0
190949,1.0,0.0
190950,1.0,0.0
190955,1.0,0.0
190956,1.0,0.0
190964,1.0,0.0
190963,1.0,0.0
190966,1.0,0.0
190969,1.0,0.0
190970,1.0,0.0
190971,1.0,0.0
190973,1.0,0.0
190978,1.0,0.0
190979,1.0,0.0
190984,1.0,0.0
190986,1.0,0.0
190993,1.0,0.0
190998,1.0,0.0
191004,1.0,0.0
191007,1.0,0.0
191010,1.0,0.0
191014,1.0,0.0
191018,1.0,0.0
191019,1.0,0.0
191021,1.0,0.0
191026,1.0,0.0
191028,1.0,0.0
191029,1.0,0.0
191034,1.0,0.0
191031,1.0,0.0
191035,1.0,0.0
191036,1.0,0.0
191038,1.0,0.0
191039,1.0,0.0
191040,0.0,1.0
191048,1.0,0.0
191054,1.0,0.0
191057,1.0,0.0
191059,1.0,0.0
191061,1.0,0.0
191062,1.0,0.0
191066,1.0,0.0
191071,1.0,0.0
191072,1.0,0.0
191077,1.0,0.0
191083,1.0,0.0
191086,1.0,0.0
191088,1.0,0.0
191090,1.0,0.0
191091,1.0,0.0
191093,1.0,0.0
191094,1.0,0.0
191097,1.0,0.0
191100,1.0,0.0
191101,1.0,0.0
191102,1.0,0.0
191103,1.0,0.0
191114,1.0,0.0
191117,1.0,0.0
191124,1.0,0.0
191126,1.0,0.0
191132,1.0,0.0
191133,1.0,0.0
191135,1.0,0.0
191143,1.0,0.0
191144,1.0,0.0
191147,1.0,0.0
191151,1.0,0.0
191152,1.0,0.0
191155,1.0,0.0
191156,0.0,1.0
191157,1.0,0.0
191159,1.0,0.0
191160,1.0,0.0
191164,1.0,0.0
191165,1.0,0.0
191167,1.0,0.0
191169,1.0,0.0
191174,1.0,0.0
191170,1.0,0.0
193767,1.0,0.0
191172,1.0,0.0
191173,1.0,0.0
191179,1.0,0.0
191189,1.0,0.0
191198,1.0,0.0
191199,1.0,0.0
191209,1.0,0.0
191211,1.0,0.0
191213,1.0,0.0
191216,1.0,0.0
191217,1.0,0.0
191219,1.0,0.0
191220,1.0,0.0
191234,1.0,0.0
191237,0.0,1.0
191238,1.0,0.0
191244,1.0,0.0
191247,1.0,0.0
191249,1.0,0.0
191251,1.0,0.0
191253,1.0,0.0
191263,1.0,0.0
191266,1.0,0.0
191270,1.0,0.0
191652,1.0,0.0
191271,1.0,0.0
191278,1.0,0.0
191288,1.0,0.0
191303,1.0,0.0
191305,1.0,0.0
191306,1.0,0.0
191310,1.0,0.0
191313,1.0,0.0
191316,1.0,0.0
191321,1.0,0.0
191386,1.0,0.0
191319,1.0,0.0
191324,1.0,0.0
191325,1.0,0.0
191331,1.0,0.0
191336,1.0,0.0
191337,1.0,0.0
191340,1.0,0.0
191343,0.0,1.0
191344,1.0,0.0
191352,0.0,1.0
191353,1.0,0.0
191362,1.0,0.0
191363,1.0,0.0
191364,1.0,0.0
191366,1.0,0.0
191370,1.0,0.0
191372,1.0,0.0
191373,1.0,0.0
191374,1.0,0.0
191376,0.5,0.5
191501,0.5,0.5
191380,1.0,0.0
191382,1.0,0.0
191402,1.0,0.0
191403,1.0,0.0
191404,1.0,0.0
191405,1.0,0.0
191424,1.0,0.0
191427,1.0,0.0
191431,1.0,0.0
191437,1.0,0.0
191440,1.0,0.0
191442,0.0,1.0
194987,0.0,1.0
191443,1.0,0.0
191450,1.0,0.0
191457,1.0,0.0
191461,1.0,0.0
191462,1.0,0.0
191466,1.0,0.0
191467,1.0,0.0
191472,1.0,0.0
191473,1.0,0.0
191475,1.0,0.0
191481,1.0,0.0
191484,1.0,0.0
191507,1.0,0.0
191518,1.0,0.0
191519,1.0,0.0
191521,1.0,0.0
198928,1.0,0.0
191525,1.0,0.0
191528,1.0,0.0
191540,1.0,0.0
191544,1.0,0.0
191546,1.0,0.0
191547,1.0,0.0
191551,1.0,0.0
191560,1.0,0.0
191570,1.0,0.0
191574,1.0,0.0
191586,1.0,0.0
191577,1.0,0.0
191594,1.0,0.0
191602,1.0,0.0
191608,0.0,1.0
191610,1.0,0.0
191616,1.0,0.0
191612,1.0,0.0
191621,1.0,0.0
191630,1.0,0.0
191635,1.0,0.0
191637,1.0,0.0
191641,1.0,0.0
191642,0.0,1.0
191645,1.0,0.0
191647,1.0,0.0
191658,1.0,0.0
191648,1.0,0.0
191657,1.0,0.0
192056,1.0,0.0
191659,1.0,0.0
191667,1.0,0.0
191671,1.0,0.0
191672,1.0,0.0
191675,1.0,0.0
191676,1.0,0.0
191677,1.0,0.0
191737,1.0,0.0
191681,1.0,0.0
191683,1.0,0.0
191687,1.0,0.0
191688,1.0,0.0
191694,1.0,0.0
191695,1.0,0.0
191696,1.0,0.0
191709,1.0,0.0
191715,1.0,0.0
191716,1.0,0.0
196763,1.0,0.0
191724,1.0,0.0
191726,1.0,0.0
191727,1.0,0.0
191739,1.0,0.0
191741,1.0,0.0
191753,1.0,0.0
192007,1.0,0.0
191757,1.0,0.0
191760,1.0,0.0
191765,0.0,1.0
191768,1.0,0.0
191772,1.0,0.0
191775,1.0,0.0
191777,1.0,0.0
191780,1.0,0.0
191787,1.0,0.0
191801,1.0,0.0
191803,1.0,0.0
191805,1.0,0.0
191812,1.0,0.0
191821,1.0,0.0
191829,1.0,0.0
191831,1.0,0.0
191836,1.0,0.0
192493,1.0,0.0
191839,1.0,0.0
191842,1.0,0.0
191855,1.0,0.0
191856,1.0,0.0
191857,1.0,0.0
191859,1.0,0.0
191864,1.0,0.0
191877,1.0,0.0
191881,1.0,0.0
191887,1.0,0.0
191892,1.0,0.0
191893,1.0,0.0
191897,1.0,0.0
191899,1.0,0.0
191901,1.0,0.0
191904,1.0,0.0
191918,1.0,0.0
191927,1.0,0.0
191928,1.0,0.0
191930,1.0,0.0
191935,1.0,0.0
191933,1.0,0.0
191938,1.0,0.0
191949,1.0,0.0
191957,1.0,0.0
191960,1.0,0.0
191966,1.0,0.0
191967,1.0,0.0
191970,1.0,0.0
191974,0.0,1.0
191981,1.0,0.0
191992,1.0,0.0
191993,1.0,0.0
191997,1.0,0.0
191998,1.0,0.0
192002,1.0,0.0
192004,1.0,0.0
192006,1.0,0.0
192018,1.0,0.0
192019,1.0,0.0
192033,1.0,0.0
192036,1.0,0.0
198651,1.0,0.0
192046,1.0,0.0
192047,1.0,0.0
192048,1.0,0.0
192055,1.0,0.0
192058,1.0,0.0
192064,1.0,0.0
192101,1.0,0.0
192067,1.0,0.0
192068,1.0,0.0
192070,1.0,0.0
192073,1.0,0.0
192080,1.0,0.0
