enrollment_id,time_access_browser,time_access_server,time_navigate_server,time_problem_browser,time_problem_server,time_page_close_browser,time_video_browser,time_discussion_server,time_wiki_server
173040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173044,0.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0
173045,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
173048,0.0,75.0,79.0,0.0,0.0,160.0,2131.0,0.0,0.0
173049,9.0,168.0,17.0,0.0,0.0,7.0,147.0,0.0,0.0
173051,0.0,197.0,21.0,0.0,0.0,5.0,1147.0,0.0,0.0
173057,0.0,126.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0
173063,119.0,109.0,169.0,0.0,0.0,543.0,3116.0,25.0,397.0
173064,1.0,269.0,16.0,0.0,0.0,0.0,180.0,0.0,0.0
173067,0.0,1689.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
173070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173072,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
173074,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
173075,0.0,19.0,96.0,0.0,0.0,1.0,0.0,0.0,0.0
173081,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
173085,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
173086,369.0,5121.0,264.0,100.0,11.0,334.0,1235.0,789.0,0.0
173089,0.0,0.0,167.0,0.0,0.0,0.0,0.0,27.0,0.0
173092,0.0,6.0,18.0,26.0,0.0,13.0,45.0,0.0,0.0
173094,20.0,38.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0
173095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173099,14.0,1508.0,1568.0,0.0,0.0,464.0,28.0,0.0,22.0
173101,0.0,88.0,63.0,0.0,0.0,0.0,31.0,0.0,0.0
173103,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,9.0
173110,0.0,803.0,277.0,0.0,0.0,942.0,6618.0,0.0,0.0
173112,11.0,30.0,64.0,0.0,0.0,10.0,218.0,0.0,6.0
173113,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
173115,97.0,3536.0,102.0,21.0,47.0,0.0,4371.0,0.0,0.0
173117,0.0,60.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0
173118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173120,1317.0,1816.0,757.0,6.0,301.0,880.0,852.0,77.0,0.0
173127,0.0,3661.0,132.0,0.0,0.0,3565.0,131.0,7.0,9.0
173128,0.0,253.0,26.0,0.0,0.0,187.0,14.0,0.0,0.0
173129,14.0,462.0,178.0,0.0,0.0,202.0,15.0,0.0,18.0
173131,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0
173133,0.0,13.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0
173137,697.0,64.0,27.0,346.0,35.0,2683.0,194.0,0.0,0.0
173147,0.0,464.0,190.0,0.0,0.0,0.0,2354.0,0.0,0.0
173149,0.0,3.0,48.0,0.0,0.0,0.0,4.0,23.0,4.0
173153,1295.0,3280.0,452.0,8.0,0.0,131.0,10452.0,197.0,0.0
173155,0.0,0.0,1912.0,0.0,0.0,0.0,0.0,0.0,0.0
173159,0.0,0.0,854.0,0.0,0.0,0.0,0.0,0.0,0.0
173160,14.0,967.0,48.0,21.0,22.0,375.0,4831.0,7.0,13.0
173163,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
173166,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
173167,9.0,324.0,16.0,0.0,0.0,169.0,1146.0,245.0,29.0
173176,0.0,34.0,3.0,0.0,0.0,162.0,3.0,0.0,0.0
173179,0.0,278.0,181.0,23.0,16.0,3.0,6.0,0.0,0.0
173184,0.0,0.0,6948.0,0.0,0.0,0.0,0.0,0.0,0.0
173185,13.0,2506.0,389.0,75.0,0.0,411.0,113.0,381.0,63.0
173186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173191,0.0,483.0,24.0,0.0,0.0,604.0,534.0,0.0,0.0
173196,57.0,27.0,83.0,45.0,29.0,0.0,6985.0,0.0,0.0
173197,0.0,570.0,302.0,0.0,0.0,66.0,50.0,332.0,11.0
173198,235.0,210.0,45.0,110.0,10.0,25.0,0.0,0.0,0.0
173200,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
173202,0.0,83.0,180.0,0.0,0.0,0.0,4.0,4.0,7.0
173212,0.0,21.0,3716.0,0.0,0.0,16.0,9.0,3.0,0.0
173215,0.0,244.0,290.0,0.0,0.0,0.0,467.0,0.0,0.0
173218,30.0,6752.0,3448.0,51.0,26.0,0.0,5582.0,0.0,0.0
173221,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0
173223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173226,0.0,0.0,93.0,0.0,0.0,0.0,0.0,6.0,0.0
173227,0.0,234.0,210.0,0.0,0.0,6858.0,0.0,0.0,0.0
173234,8.0,518.0,495.0,437.0,0.0,367.0,5510.0,5.0,0.0
173236,0.0,8.0,102.0,0.0,0.0,0.0,0.0,17.0,6.0
173237,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
173238,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
173243,235.0,420.0,107.0,43.0,29.0,101.0,1144.0,0.0,0.0
173246,0.0,16.0,169.0,0.0,0.0,65.0,31.0,10.0,6.0
173247,707.0,14306.0,672.0,126.0,0.0,0.0,0.0,0.0,0.0
173250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173253,0.0,774.0,70.0,0.0,0.0,0.0,12.0,11.0,12.0
173254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173255,0.0,20.0,103.0,0.0,0.0,0.0,0.0,0.0,8.0
173256,240.0,955.0,205.0,1.0,21.0,0.0,922.0,20.0,11.0
173257,0.0,267.0,58.0,102.0,0.0,773.0,6624.0,0.0,9.0
173261,0.0,58.0,30.0,0.0,0.0,0.0,0.0,13.0,0.0
173263,0.0,221.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
173273,10.0,392.0,3408.0,42.0,0.0,247.0,12.0,0.0,0.0
173275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173277,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
173283,0.0,1687.0,880.0,58.0,36.0,0.0,0.0,2193.0,21.0
173285,0.0,1300.0,82.0,0.0,0.0,0.0,0.0,0.0,5.0
173290,1.0,620.0,1067.0,0.0,0.0,0.0,148.0,0.0,0.0
173294,5.0,354.0,41.0,0.0,0.0,336.0,0.0,0.0,0.0
173297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173300,0.0,304.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
173306,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
173307,0.0,97.0,864.0,0.0,0.0,0.0,0.0,0.0,0.0
173308,0.0,647.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
173309,0.0,751.0,19.0,0.0,0.0,1.0,1.0,0.0,0.0
173313,0.0,829.0,28.0,0.0,0.0,1.0,1.0,4.0,0.0
173314,0.0,212.0,14.0,0.0,0.0,0.0,120.0,0.0,0.0
173315,0.0,0.0,45.0,0.0,0.0,0.0,0.0,36.0,0.0
173320,20.0,137.0,81.0,0.0,0.0,0.0,2.0,0.0,0.0
173325,0.0,312.0,17.0,0.0,0.0,11196.0,0.0,0.0,0.0
173326,541.0,97.0,891.0,0.0,0.0,40.0,9.0,7.0,250.0
173328,0.0,33.0,12.0,3.0,0.0,40.0,0.0,0.0,0.0
173332,0.0,97.0,386.0,113.0,23.0,1375.0,3.0,0.0,0.0
173333,0.0,220.0,7.0,0.0,0.0,0.0,15.0,0.0,0.0
173335,0.0,14079.0,84.0,428.0,32.0,886.0,0.0,0.0,0.0
173337,0.0,0.0,886.0,0.0,0.0,0.0,0.0,0.0,0.0
173338,0.0,83.0,14.0,0.0,0.0,0.0,6782.0,0.0,0.0
173342,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
173347,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
173348,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
173349,0.0,25.0,545.0,0.0,0.0,0.0,377.0,10.0,0.0
173351,0.0,25.0,257.0,0.0,0.0,0.0,25.0,12.0,0.0
173354,0.0,815.0,17.0,173.0,90.0,266.0,1864.0,78.0,0.0
173355,0.0,292.0,238.0,0.0,0.0,0.0,301.0,7.0,32.0
173356,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
173358,3.0,1357.0,129.0,18.0,0.0,334.0,0.0,0.0,0.0
173366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173367,0.0,313.0,142.0,0.0,0.0,220.0,0.0,0.0,0.0
173371,0.0,1576.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
173377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173379,0.0,32.0,498.0,0.0,0.0,0.0,230.0,0.0,0.0
173380,19.0,61.0,18.0,0.0,0.0,0.0,7.0,0.0,0.0
173383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173387,0.0,450.0,89.0,0.0,0.0,27.0,992.0,0.0,0.0
173388,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
173389,0.0,325.0,4.0,8.0,29.0,437.0,527.0,0.0,0.0
173391,0.0,4686.0,384.0,0.0,0.0,0.0,0.0,1036.0,0.0
173392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173396,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
173399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173402,9.0,581.0,320.0,0.0,0.0,128.0,518.0,0.0,0.0
173404,219.0,23951.0,1508.0,1644.0,62.0,0.0,66.0,9532.0,148.0
173409,0.0,96.0,36.0,345.0,1165.0,628.0,4531.0,51.0,14.0
173410,0.0,26.0,23.0,119.0,32.0,297.0,0.0,0.0,0.0
173411,0.0,0.0,120.0,0.0,0.0,0.0,0.0,28.0,0.0
173412,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
173421,0.0,28.0,23.0,0.0,0.0,15.0,15.0,0.0,0.0
173422,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
173431,0.0,859.0,2192.0,0.0,0.0,0.0,0.0,1.0,2.0
173436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173438,8.0,3415.0,64.0,99.0,58.0,13.0,0.0,407.0,19.0
173442,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
173443,0.0,2.0,3305.0,0.0,0.0,0.0,0.0,0.0,0.0
173444,253.0,2153.0,466.0,579.0,103.0,0.0,1567.0,6.0,23.0
173446,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
173448,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
173450,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
173453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
173456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
173457,0.0,5066.0,381.0,47.0,0.0,59.0,0.0,483.0,0.0
173459,0.0,826.0,4.0,0.0,0.0,0.0,1900.0,0.0,0.0
173468,0.0,1710.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
173473,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
173476,0.0,11.0,142.0,0.0,0.0,0.0,718.0,718.0,8.0
173477,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
173481,0.0,799.0,165.0,108.0,61.0,721.0,3458.0,19.0,0.0
173485,4.0,403.0,33.0,0.0,0.0,13.0,346.0,0.0,0.0
173489,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
173492,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
173495,0.0,86.0,108.0,0.0,0.0,0.0,601.0,0.0,0.0
173498,0.0,2560.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0
173501,7.0,100.0,47.0,0.0,0.0,127.0,5.0,0.0,0.0
173503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173505,49.0,375.0,13.0,18.0,13.0,620.0,1686.0,0.0,0.0
173506,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
173509,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
173519,0.0,529.0,214.0,0.0,0.0,3.0,883.0,0.0,0.0
173520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173527,0.0,7.0,29.0,0.0,0.0,6.0,0.0,0.0,0.0
173528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173532,0.0,762.0,38.0,20.0,134.0,0.0,1966.0,0.0,0.0
173545,7.0,523.0,123.0,0.0,0.0,0.0,31.0,0.0,0.0
173546,0.0,162.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
173549,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
173550,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
173554,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
173555,0.0,32.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0
173556,0.0,1089.0,119.0,0.0,0.0,0.0,10.0,0.0,0.0
173557,0.0,293.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0
173559,260.0,21.0,57.0,0.0,0.0,1362.0,23.0,10.0,0.0
173560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173567,0.0,223.0,30.0,0.0,0.0,17.0,0.0,0.0,0.0
173571,0.0,2241.0,61.0,0.0,0.0,1.0,4768.0,0.0,0.0
173572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173579,0.0,5.0,6.0,0.0,0.0,25.0,34.0,0.0,0.0
173581,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
173582,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
173586,0.0,58.0,1432.0,28.0,0.0,91.0,4081.0,0.0,0.0
173587,0.0,1362.0,41.0,60.0,0.0,6.0,10.0,0.0,0.0
173590,0.0,19.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0
173591,0.0,10.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0
173595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173601,4.0,99.0,31.0,0.0,0.0,1802.0,139.0,0.0,0.0
173605,0.0,4613.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
173607,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
173608,0.0,670.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
173609,0.0,29.0,50.0,0.0,0.0,0.0,4965.0,0.0,0.0
173610,0.0,86.0,15.0,0.0,0.0,86.0,0.0,0.0,0.0
173614,0.0,26.0,8.0,0.0,0.0,214.0,0.0,0.0,0.0
173619,183.0,1576.0,2.0,50.0,0.0,1467.0,0.0,0.0,0.0
173620,0.0,0.0,1467.0,0.0,0.0,0.0,0.0,0.0,0.0
173621,0.0,0.0,1467.0,0.0,0.0,0.0,0.0,0.0,0.0
173624,0.0,148.0,58.0,82.0,0.0,617.0,1.0,0.0,0.0
173629,1.0,63.0,131.0,0.0,0.0,1680.0,2067.0,6.0,17.0
173630,0.0,5808.0,312.0,0.0,0.0,4194.0,1404.0,3336.0,0.0
173631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173641,0.0,4441.0,6690.0,0.0,0.0,4428.0,0.0,370.0,3.0
173643,0.0,0.0,4428.0,0.0,0.0,0.0,0.0,0.0,0.0
173644,0.0,708.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0
173647,0.0,1935.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
173649,807.0,254.0,52.0,0.0,35.0,7.0,3310.0,0.0,0.0
173650,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
173656,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
173661,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
173671,0.0,59.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
173673,0.0,48.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
173674,0.0,3080.0,340.0,22.0,23.0,23.0,0.0,0.0,0.0
173676,14.0,1354.0,312.0,18.0,0.0,0.0,0.0,0.0,42.0
173677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173678,0.0,119.0,74.0,0.0,0.0,84.0,399.0,75.0,15.0
173681,0.0,45.0,77.0,20.0,11.0,73.0,462.0,0.0,0.0
173685,0.0,103.0,19.0,0.0,0.0,0.0,41.0,0.0,0.0
173687,0.0,94.0,162.0,21.0,51.0,22.0,0.0,8.0,11.0
173688,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
173695,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
173698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173702,0.0,3294.0,175.0,0.0,0.0,37.0,41.0,0.0,0.0
173704,0.0,66.0,134.0,0.0,0.0,1.0,13.0,14.0,0.0
173707,0.0,179.0,509.0,63.0,53.0,85.0,24.0,0.0,0.0
173713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173714,0.0,0.0,3466.0,0.0,0.0,0.0,0.0,0.0,0.0
173715,325.0,49.0,35.0,0.0,0.0,40.0,17.0,15.0,9.0
173716,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0
173720,0.0,35.0,16.0,0.0,0.0,0.0,34.0,0.0,0.0
173722,0.0,0.0,4268.0,0.0,0.0,0.0,0.0,0.0,0.0
173725,0.0,7.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
173726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173732,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
173737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173741,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
173742,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
173743,0.0,0.0,2359.0,0.0,0.0,0.0,0.0,0.0,0.0
173744,0.0,1034.0,281.0,0.0,0.0,0.0,477.0,10.0,7.0
173746,0.0,0.0,1439.0,0.0,0.0,0.0,0.0,0.0,0.0
173754,0.0,18.0,22.0,0.0,0.0,128.0,193.0,0.0,0.0
173755,8.0,838.0,6.0,0.0,0.0,8.0,5.0,0.0,0.0
173756,7.0,427.0,91.0,0.0,0.0,53.0,46.0,0.0,0.0
173758,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
173761,0.0,54.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
173766,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
173768,0.0,31.0,53.0,0.0,0.0,31.0,0.0,0.0,0.0
173770,0.0,156.0,739.0,38.0,77.0,1163.0,271.0,0.0,52.0
173771,0.0,57.0,294.0,0.0,0.0,0.0,92.0,0.0,5.0
173772,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
173774,20.0,13.0,56.0,0.0,0.0,421.0,0.0,0.0,0.0
173776,0.0,990.0,37.0,0.0,0.0,0.0,365.0,0.0,0.0
173780,0.0,14.0,39.0,0.0,0.0,10.0,0.0,0.0,0.0
173783,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
173785,1236.0,1587.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
173788,0.0,0.0,1236.0,0.0,0.0,0.0,0.0,0.0,0.0
173789,0.0,467.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
173792,0.0,78.0,15.0,813.0,55.0,248.0,0.0,0.0,0.0
173796,0.0,1082.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0
173797,0.0,145.0,357.0,0.0,0.0,7.0,0.0,0.0,0.0
173800,0.0,12.0,19.0,0.0,0.0,1.0,1.0,0.0,0.0
173801,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0
173802,0.0,584.0,2616.0,0.0,0.0,0.0,0.0,0.0,0.0
173807,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
173809,0.0,108.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
173811,554.0,431.0,303.0,0.0,0.0,913.0,0.0,0.0,0.0
173812,962.0,73.0,152.0,940.0,269.0,1005.0,11679.0,99.0,0.0
173814,0.0,250.0,454.0,0.0,0.0,273.0,6.0,0.0,0.0
173815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173816,0.0,310.0,72.0,0.0,0.0,3250.0,1176.0,0.0,0.0
173819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173822,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
173826,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
173829,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
173830,0.0,0.0,2739.0,0.0,0.0,0.0,0.0,0.0,0.0
173839,0.0,0.0,574.0,0.0,0.0,0.0,0.0,0.0,0.0
173840,0.0,24.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
173841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173844,0.0,306.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
173846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173848,0.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0
173850,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0
173851,0.0,0.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0
173853,0.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0
173856,14.0,424.0,179.0,0.0,15.0,0.0,2.0,2.0,0.0
173863,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
173866,0.0,51.0,14.0,0.0,0.0,0.0,348.0,0.0,0.0
173875,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0
173876,548.0,1306.0,203.0,79.0,9.0,4.0,3340.0,697.0,0.0
173879,0.0,396.0,22.0,0.0,0.0,0.0,586.0,0.0,0.0
173881,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
173882,198.0,14851.0,554.0,42.0,0.0,0.0,5305.0,198.0,144.0
173891,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
173898,0.0,85.0,9.0,0.0,0.0,2.0,295.0,0.0,0.0
173911,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
173916,0.0,93.0,171.0,372.0,38.0,2033.0,6035.0,2533.0,47.0
173919,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
173920,0.0,389.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
173922,0.0,763.0,493.0,0.0,0.0,4785.0,176.0,4168.0,382.0
173923,8.0,9.0,65.0,0.0,0.0,0.0,0.0,0.0,23.0
173924,0.0,2901.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
173930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173941,0.0,1878.0,426.0,0.0,0.0,3.0,167.0,0.0,0.0
173943,0.0,2705.0,433.0,0.0,0.0,1.0,1.0,0.0,0.0
173945,0.0,276.0,28.0,13.0,0.0,0.0,0.0,0.0,0.0
173947,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
173950,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
173955,0.0,0.0,1356.0,0.0,0.0,0.0,0.0,0.0,0.0
173961,2869.0,1455.0,1682.0,249.0,3240.0,1097.0,6367.0,847.0,0.0
173969,0.0,886.0,6.0,0.0,0.0,346.0,45.0,0.0,0.0
173972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173975,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0
173976,0.0,160.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
173977,0.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0
173980,0.0,1064.0,1195.0,0.0,0.0,0.0,0.0,0.0,0.0
173981,0.0,39.0,14.0,0.0,0.0,1.0,7.0,0.0,0.0
173984,13.0,72.0,89.0,35.0,5.0,992.0,5956.0,6.0,4440.0
173986,0.0,2708.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0
173988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173990,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0
173997,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
174000,0.0,0.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0
174002,0.0,7.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0
174003,0.0,1187.0,65.0,0.0,0.0,1.0,4.0,0.0,0.0
174004,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
174005,0.0,306.0,223.0,0.0,0.0,286.0,0.0,0.0,0.0
174006,0.0,0.0,1316.0,0.0,0.0,0.0,0.0,0.0,0.0
174007,28.0,1820.0,177.0,0.0,43.0,0.0,1147.0,18.0,39.0
174008,0.0,3261.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
174009,404.0,336.0,9.0,32.0,0.0,0.0,418.0,0.0,0.0
174011,0.0,0.0,1422.0,0.0,0.0,0.0,0.0,0.0,0.0
174020,0.0,6300.0,5645.0,0.0,0.0,2408.0,0.0,0.0,8.0
174023,98.0,97.0,76.0,0.0,0.0,139.0,0.0,0.0,8.0
174027,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
174028,0.0,0.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0
174030,0.0,353.0,3269.0,0.0,0.0,0.0,2726.0,0.0,0.0
174034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174035,0.0,93.0,40.0,0.0,0.0,82.0,0.0,0.0,0.0
174042,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
174044,0.0,0.0,340.0,0.0,0.0,0.0,0.0,33.0,0.0
174048,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
