enrollment_id,week1_session_count,week2_session_count,week3_session_count,week4_session_count,week5_session_count
163307,0,0,0,1,0
163309,0,0,0,2,0
163313,1,0,0,0,0
163315,0,0,0,2,0
163318,1,0,0,0,0
163324,1,0,0,0,0
163325,3,0,0,0,0
163326,3,0,0,0,0
163329,2,0,0,0,0
163330,1,0,1,0,0
163334,1,0,0,0,0
163337,2,1,1,0,0
163338,1,0,0,0,0
163341,1,0,0,0,0
163350,1,0,0,0,0
163351,2,0,0,0,0
163353,1,0,0,0,0
163356,1,0,0,0,0
163357,3,0,0,0,0
163360,4,0,0,0,0
163361,1,0,0,0,0
163362,1,0,0,0,0
163365,4,1,0,0,0
163366,3,0,0,0,0
163369,1,0,0,0,0
163371,1,0,0,0,0
163372,1,0,0,0,0
163375,2,0,0,0,0
163381,1,0,0,0,0
163383,3,1,0,0,0
163384,1,2,0,0,0
163385,1,0,0,0,0
163386,1,0,0,0,0
163393,1,0,0,0,0
163397,1,0,0,0,0
163398,1,0,0,0,0
163408,1,0,0,0,0
163413,2,0,0,0,0
163416,2,0,5,0,0
163419,1,0,0,0,0
163420,1,0,0,0,0
163423,1,0,0,0,0
163424,1,2,0,0,0
163425,1,0,0,0,0
163439,1,0,0,0,0
163440,1,0,1,0,0
163453,1,0,0,0,0
163454,0,1,0,0,0
163457,2,0,0,0,0
163460,0,1,0,0,0
163465,1,0,0,0,0
163470,6,2,0,0,0
163472,1,0,0,0,0
163477,0,1,0,0,0
163483,1,0,0,0,0
163484,2,0,0,0,0
163490,1,0,0,0,0
163496,1,0,0,0,0
163502,0,1,0,0,0
163504,1,0,0,1,0
163506,1,0,0,0,0
163507,2,0,0,0,0
163509,1,0,0,0,0
163516,1,0,0,0,0
163518,1,0,0,0,0
163523,0,1,0,0,0
163528,0,2,0,0,0
163529,3,0,0,0,0
163532,13,0,0,0,0
163535,12,1,0,0,0
163536,1,0,0,0,0
163539,6,0,0,0,0
163541,2,0,0,0,0
163542,2,0,1,0,0
163543,1,0,0,0,0
163549,4,1,0,0,0
163550,0,0,2,0,0
163555,0,1,0,0,0
163558,2,7,0,0,4
163567,1,0,0,0,0
163568,0,1,0,0,0
163569,3,0,0,0,0
163571,1,0,0,0,0
163576,3,0,0,0,0
163578,1,0,0,0,0
163579,0,1,0,0,0
163583,0,0,1,0,0
163586,1,0,0,0,0
163588,1,0,0,0,0
163590,1,0,0,0,0
163595,2,0,0,0,0
163597,0,0,8,0,0
163598,1,0,1,0,0
163599,0,1,0,0,0
163600,1,0,0,0,0
163601,2,0,0,0,0
163603,0,1,0,0,0
163604,0,0,1,0,0
163605,2,0,0,0,0
163611,1,0,0,0,0
163615,1,0,0,0,0
163617,1,0,0,0,0
163619,2,0,0,0,0
163622,4,0,0,0,0
163625,1,0,0,0,0
163627,1,0,0,0,0
163628,4,0,0,0,0
163629,1,0,0,0,0
163631,3,0,1,0,0
163637,1,1,0,0,0
163638,1,0,0,0,0
163639,0,1,0,0,0
163643,1,0,0,0,0
163645,0,1,0,0,0
163647,0,0,2,0,0
163650,4,0,0,0,0
163651,0,0,1,0,0
163652,0,1,0,0,0
163654,1,0,0,0,0
163656,5,0,0,0,0
163660,2,0,0,0,0
163663,1,0,0,0,0
163666,1,0,0,0,0
163667,1,0,0,0,0
163678,1,0,0,0,0
163679,1,0,0,0,0
163680,2,0,0,0,0
163681,1,0,0,0,0
163683,2,0,0,0,0
163689,3,0,0,0,0
163699,3,0,0,0,0
163701,1,0,0,0,0
163702,1,0,0,0,0
163703,0,1,0,0,0
163707,1,0,0,0,0
163709,2,0,0,0,0
163711,0,1,0,0,0
163712,1,0,0,0,0
163714,0,1,0,0,0
163717,1,0,0,0,0
163719,0,1,0,0,0
163721,1,0,0,0,0
163726,2,0,1,0,0
163731,0,0,1,0,0
163737,1,0,0,0,0
163740,1,0,0,0,0
163742,4,0,0,0,0
163743,1,0,0,0,0
163746,1,0,0,0,0
163751,2,0,0,0,0
163752,1,0,0,0,0
163755,2,0,0,0,0
163756,0,1,0,0,0
163759,1,0,0,0,0
163764,2,0,0,0,0
163766,1,0,0,0,0
163782,2,0,0,0,0
163783,1,0,0,0,0
163785,2,0,0,0,0
163787,1,0,0,0,0
163789,4,0,0,0,0
163793,0,2,0,1,0
163796,1,0,0,0,0
163802,8,0,1,3,0
163804,11,0,0,0,0
163805,1,0,0,0,0
163809,0,1,0,0,0
163812,0,1,0,0,0
163814,1,0,0,0,0
163820,1,0,0,0,0
163830,1,0,0,0,0
163832,1,0,0,0,0
163833,1,5,0,0,0
163834,0,1,0,0,0
163835,0,1,0,0,1
163836,3,5,0,0,0
163837,0,1,0,0,0
163838,0,9,4,0,0
163841,1,0,0,0,0
163844,3,0,0,0,0
163845,0,1,0,0,0
163849,0,2,0,0,1
163850,0,1,0,0,0
163851,0,1,0,5,0
163860,0,0,1,0,0
163865,1,0,0,0,0
163870,4,0,0,0,0
163879,1,0,0,0,0
163880,1,0,0,0,0
163881,4,0,0,0,0
163882,1,0,0,0,0
163884,0,0,2,0,0
163885,0,1,0,0,0
163888,0,2,0,0,0
163901,0,3,0,0,0
163904,0,5,0,0,0
163905,0,2,0,0,0
163906,0,4,0,0,1
163907,0,1,0,0,0
163909,3,0,0,0,0
163910,2,0,0,0,0
163919,2,0,0,0,0
163920,1,0,0,0,0
163922,2,0,0,0,0
163923,0,1,1,0,0
163924,4,0,0,0,0
163925,3,0,0,0,0
163927,1,0,0,0,0
163931,0,1,0,0,0
163932,1,0,0,0,0
163936,1,0,0,0,0
163939,1,0,0,0,0
163940,1,0,0,0,0
163944,1,0,0,0,0
163947,0,1,3,0,0
163951,1,0,0,0,0
163952,3,1,0,0,0
163956,0,0,1,0,0
163959,1,0,0,0,0
163962,4,0,0,0,0
163966,1,0,0,0,0
163972,1,0,0,0,0
163973,1,0,0,0,0
163974,0,0,2,0,0
163975,2,0,0,0,0
163976,0,0,1,0,0
163982,3,2,3,3,0
163983,1,0,0,0,0
163988,0,4,7,0,0
163995,1,0,0,0,0
163997,1,0,0,0,0
163999,0,1,0,0,0
164000,1,0,0,0,0
164005,3,0,0,0,0
164008,1,0,0,0,0
164017,5,0,0,0,0
164022,1,0,0,0,0
164031,1,0,0,0,0
164032,12,0,5,2,0
164033,2,0,0,0,0
164035,4,0,0,0,0
164038,4,0,0,0,0
164040,0,3,5,0,0
164041,0,1,0,0,0
164043,3,0,0,0,0
164047,6,0,0,0,0
164050,1,0,0,0,0
164053,1,0,0,0,0
164056,0,0,2,0,1
164059,1,0,0,0,0
164064,2,0,0,0,0
164065,1,0,0,0,0
164066,0,1,0,0,0
164071,0,0,1,0,0
164073,5,0,0,0,0
164075,1,0,0,0,0
164078,2,0,0,0,0
164093,0,5,0,0,0
164094,1,0,0,0,0
164095,2,0,0,0,0
164097,2,0,0,0,0
164098,4,0,0,0,0
164102,4,0,0,0,0
164105,1,0,0,0,0
164106,1,0,0,0,0
164108,1,0,0,1,0
164110,0,1,0,0,0
164111,1,0,0,0,0
164112,1,0,0,0,0
164113,1,0,0,0,0
164114,2,0,0,0,0
164115,1,0,0,0,0
164116,0,1,1,0,0
164123,7,0,0,0,0
164125,0,1,0,0,0
164131,1,0,0,0,0
164135,3,0,0,0,0
164136,0,1,0,0,0
164137,1,0,0,0,0
164139,3,0,0,0,0
164143,1,0,0,0,0
164144,0,1,0,0,0
164146,0,1,0,0,0
164148,1,0,0,0,0
164150,2,0,0,0,0
164152,4,0,0,0,0
164153,0,7,0,0,0
164158,4,0,0,0,0
164160,0,1,0,0,0
164163,1,0,0,0,0
164165,0,0,2,0,0
164167,1,0,1,0,0
164172,0,1,0,0,0
164178,0,1,0,0,0
164180,1,0,0,0,0
164181,1,0,0,0,0
164182,1,0,0,0,0
164184,1,0,0,0,0
164185,1,0,0,0,0
164186,0,0,1,0,0
164189,1,0,0,0,0
164195,1,0,0,0,0
164198,4,0,0,0,0
164199,2,0,1,0,0
164200,0,1,0,0,0
164201,1,0,0,0,0
164203,1,0,0,0,0
164204,2,0,0,0,0
164209,1,0,0,0,0
164211,2,0,0,0,0
164212,1,0,0,0,0
164219,2,0,0,0,0
164220,0,1,0,0,0
164222,0,0,1,0,0
164223,2,0,0,0,0
164225,0,1,1,0,0
164226,8,0,0,0,0
164229,8,0,0,0,0
164237,2,0,0,0,0
164238,1,0,0,0,0
164243,1,0,0,0,0
164247,0,1,0,0,0
164248,1,0,0,0,0
164253,1,0,0,0,0
164256,1,0,0,0,0
164257,1,0,0,0,0
164259,0,2,5,0,0
164270,1,0,0,0,0
164273,1,0,0,0,0
164276,1,0,0,0,0
164277,1,0,0,0,0
164281,0,1,0,1,0
164283,1,0,0,0,0
164284,0,1,0,0,0
164287,1,0,0,0,0
164291,1,0,1,1,0
164294,0,0,1,0,0
164295,1,0,0,0,0
164297,1,0,0,0,0
164299,1,0,0,0,0
164302,1,0,0,0,0
164304,2,0,0,0,0
164310,2,0,0,0,0
164318,1,0,0,0,0
164321,1,0,0,0,0
164323,1,0,0,0,0
164326,5,0,0,0,0
164334,0,4,0,0,0
164341,1,0,0,0,0
164342,5,0,1,0,0
164344,1,0,0,0,0
164349,0,1,0,0,0
164353,1,0,0,0,0
164354,0,10,0,0,0
164356,1,0,0,0,0
164357,1,0,0,0,0
164358,0,1,0,0,0
164360,0,3,0,0,0
164363,0,6,0,0,0
164364,1,0,0,0,0
164372,1,0,0,0,0
164375,9,4,0,0,0
164376,2,0,0,0,0
164377,0,1,0,0,0
164378,3,0,0,0,0
164386,0,0,1,0,0
164387,12,0,0,0,0
164396,0,1,0,0,0
164400,1,0,0,0,0
164402,0,1,0,0,0
164403,1,0,0,0,0
164404,5,0,0,0,0
164406,1,0,0,0,0
164407,1,0,0,0,0
164409,1,0,0,0,0
164412,4,0,0,0,0
164413,7,0,0,0,0
164417,0,2,0,0,0
164418,1,0,1,0,0
164419,1,0,0,0,0
164420,1,0,0,0,0
164423,0,0,1,0,0
164425,1,0,0,0,0
164427,1,0,0,0,0
164432,1,0,0,0,0
164435,1,0,0,0,0
164436,1,0,0,0,0
164441,0,0,1,0,0
164442,0,0,5,0,1
164444,1,0,0,0,0
164448,1,0,0,0,0
164451,2,0,0,0,0
164452,2,0,0,0,0
164455,3,0,2,2,0
164456,3,0,0,0,0
164457,2,0,0,0,0
164458,1,0,0,0,0
164460,1,0,0,0,0
164474,1,0,1,0,0
164475,1,0,0,0,0
164478,4,0,0,0,0
164480,1,0,0,0,0
164484,0,1,0,0,0
164485,1,0,0,0,0
164486,4,0,0,0,0
164487,1,0,0,0,0
164491,2,0,0,0,0
164492,2,0,0,0,0
164496,0,3,0,0,0
164497,2,1,0,0,0
164501,0,0,1,0,0
164504,0,2,0,0,0
164508,1,0,0,0,0
164516,5,0,0,0,0
164522,2,5,0,0,0
164525,0,1,0,0,0
164528,1,0,0,0,0
164529,1,0,0,0,0
164531,1,0,0,0,0
164532,4,0,0,0,0
164533,0,0,1,0,0
164536,0,4,0,0,0
164537,7,0,1,0,0
164539,2,0,0,0,0
164541,1,0,0,0,0
164546,1,0,0,0,0
164552,1,0,0,0,0
164555,1,0,0,0,0
164558,2,0,0,0,0
164562,0,1,0,0,0
164565,2,0,0,0,0
164570,1,0,0,0,0
164575,1,0,0,0,0
164576,7,0,0,0,0
164582,1,0,0,0,0
164583,1,0,0,0,0
164585,1,0,0,0,0
164586,2,0,0,0,0
164591,0,0,1,0,0
164592,0,0,1,0,0
164599,1,0,0,0,0
164600,0,1,0,0,0
164601,0,1,0,0,0
164602,0,1,0,0,0
164603,1,2,0,0,0
164605,1,0,0,0,0
164609,3,0,0,0,0
164611,1,0,0,0,0
164614,2,0,0,0,0
164620,0,0,1,0,1
164623,1,0,0,0,0
164625,1,0,0,0,0
164626,1,0,0,0,0
164628,0,1,0,0,0
164631,1,0,0,0,0
164632,1,0,0,0,0
164633,1,0,0,0,0
164635,0,1,0,5,0
164637,0,1,0,0,0
164638,9,0,0,0,0
164639,1,0,0,0,0
164644,4,0,0,0,0
164645,4,3,0,4,0
164649,0,1,0,0,0
164650,2,0,0,0,0
164652,4,0,1,0,0
164654,2,0,0,0,0
164662,3,0,0,0,0
164663,0,1,0,0,0
164666,0,1,0,0,0
164681,0,1,0,0,0
164687,0,1,0,0,0
164693,1,2,1,0,0
164694,1,0,0,0,0
164699,1,0,0,0,0
164700,1,0,0,0,0
164704,0,0,1,0,0
164707,1,1,9,5,0
164708,1,0,0,0,0
164709,1,2,0,0,0
164710,1,0,0,0,0
164711,1,0,0,0,0
164714,0,1,0,0,0
164715,1,0,0,0,0
164716,0,1,1,0,0
164719,5,1,0,1,0
164720,2,0,0,0,0
164722,0,2,0,1,0
164725,4,0,0,0,0
164726,0,0,1,0,0
164731,1,0,0,0,0
164734,4,0,0,0,0
164736,2,0,6,0,0
164737,1,0,0,0,0
164741,1,2,0,0,1
164746,1,0,0,0,0
164747,0,1,0,0,0
164749,1,0,0,0,0
164751,5,0,0,0,0
164752,0,1,0,0,0
164754,0,2,0,0,0
164755,1,0,0,0,0
164757,0,1,0,0,0
164758,0,2,0,0,0
164760,0,15,0,0,0
164764,1,0,0,0,0
164769,3,0,2,0,0
164780,0,0,2,0,0
164790,1,0,0,0,0
164793,1,0,0,0,0
164797,1,0,0,0,0
164798,2,0,0,0,0
164799,4,0,0,0,0
164800,1,0,0,0,0
164801,2,2,0,0,0
164804,1,0,0,0,0
164805,1,0,0,0,0
164811,0,1,0,0,0
164813,1,0,0,0,0
164816,1,0,0,0,0
164817,1,0,0,0,0
164822,3,0,0,0,0
164823,1,0,0,0,0
164825,1,0,0,0,0
164831,1,0,0,0,0
164832,2,0,0,0,0
164833,1,0,0,0,0
164834,1,0,0,0,0
164837,1,0,0,0,0
164839,1,0,0,0,0
164840,2,0,0,0,0
164848,0,0,1,0,0
164849,0,1,0,0,0
164851,0,1,0,0,0
164852,0,1,2,0,0
164854,1,0,0,0,0
164855,0,4,0,0,0
164861,2,0,0,0,0
164863,0,1,0,0,0
164867,1,0,0,0,0
164868,0,1,3,0,0
164870,2,0,0,0,0
164871,0,1,1,0,0
164877,1,0,0,0,0
164879,0,1,0,0,0
164880,0,0,1,0,0
164882,0,1,0,0,0
164883,0,0,1,0,0
164885,1,0,0,0,0
164887,0,0,1,0,0
164893,1,0,0,0,0
164894,3,0,0,0,0
164899,1,0,0,0,0
164902,1,0,0,0,0
164903,1,0,0,0,0
164906,1,0,0,0,0
164908,0,0,1,0,0
164910,0,4,0,0,0
164911,0,2,0,0,0
164913,1,0,0,0,0
164915,0,0,1,0,0
164916,2,0,0,0,0
164924,3,0,2,0,0
164928,0,1,0,0,0
164930,5,0,1,0,0
164931,0,1,0,0,0
164933,3,0,0,1,0
164934,3,0,0,0,0
164938,5,1,2,0,0
164939,1,0,0,0,0
164941,2,0,2,0,0
164947,1,0,0,0,0
164948,1,0,0,0,0
164949,3,0,1,0,0
164950,0,2,0,0,0
164951,1,0,0,0,0
164955,2,0,0,0,0
164957,1,0,0,0,0
164960,2,1,0,0,0
164961,1,0,0,0,0
164962,0,1,0,0,0
164963,0,1,0,0,0
164965,0,1,0,0,0
164967,1,5,1,0,0
164968,0,0,1,0,0
164969,0,2,0,0,0
164970,1,0,0,0,0
164971,1,0,0,0,0
164983,0,1,0,0,0
164985,3,0,0,0,0
164987,1,0,0,0,0
164988,1,0,0,0,0
164991,1,0,0,0,0
164992,0,2,0,0,0
165000,0,1,0,0,0
165006,1,0,0,0,0
165008,0,0,5,0,0
165009,1,0,0,0,0
165012,1,0,0,0,0
165014,0,0,0,1,0
165016,9,0,0,0,0
165018,2,0,0,0,0
165020,0,1,0,0,0
165023,0,0,0,6,4
165024,1,0,0,0,0
165025,1,0,0,0,0
165034,1,1,0,0,0
165038,1,0,0,0,0
165040,1,0,0,0,0
165041,3,0,0,0,0
165042,0,1,0,1,0
165045,5,1,0,0,0
165049,0,0,0,1,0
165051,0,0,0,1,0
165052,2,0,0,0,0
165053,2,0,0,0,0
165056,1,0,2,0,0
165057,1,1,2,0,0
165058,1,0,0,0,0
165065,0,2,0,0,0
165066,3,5,3,0,0
165068,1,2,0,0,0
165069,2,0,0,0,0
165070,1,1,0,0,0
165073,1,0,0,0,0
165075,1,0,0,0,0
165078,1,1,0,0,0
165080,1,0,0,0,0
165083,0,1,0,0,0
165084,0,0,2,0,0
165085,1,0,0,0,0
165087,3,0,0,1,0
165089,0,3,0,0,0
165091,1,0,0,0,0
165095,3,3,0,0,0
165097,2,0,0,0,0
165102,0,8,2,1,0
165104,3,0,0,0,0
165105,0,0,1,0,0
165106,1,0,0,0,0
165110,0,1,0,0,0
165111,0,0,0,1,0
165112,0,1,0,0,0
165115,1,0,0,0,0
165116,0,0,5,1,0
165117,2,0,0,0,0
165120,1,0,0,0,0
165124,0,1,0,0,0
165129,3,0,0,0,0
165130,0,1,0,0,0
165132,1,0,0,0,0
165134,0,1,0,0,0
165135,0,0,1,0,0
165137,2,0,0,0,0
165140,0,5,1,0,0
165141,0,0,1,0,0
165142,0,1,0,0,0
165148,0,2,0,0,0
165150,0,0,0,2,0
165153,1,0,0,0,0
165156,1,0,0,0,0
165161,0,1,0,0,0
165163,2,0,0,0,0
165164,0,1,0,0,0
165165,4,0,0,0,0
165166,0,1,0,0,0
165171,1,0,0,0,0
165177,0,0,0,1,0
165182,0,1,0,0,0
165183,0,1,0,1,0
165184,1,0,0,0,0
165185,0,0,0,1,0
165186,0,1,0,0,0
165190,0,1,0,0,0
165192,0,1,1,1,0
165195,0,1,1,0,0
165198,1,0,0,0,0
165199,0,1,1,1,0
165201,0,0,1,0,0
165202,1,0,0,0,0
165206,0,1,0,0,0
165208,0,1,0,0,0
165212,1,0,0,0,0
165216,0,1,0,0,0
165217,1,0,0,0,0
165220,0,1,0,0,0
165221,1,0,0,0,0
165224,0,0,1,0,0
165227,1,0,0,0,0
165229,0,1,0,0,0
165230,0,1,0,0,0
165231,1,0,0,0,0
165232,0,1,0,0,0
165234,0,0,0,2,0
165236,1,0,0,0,0
165240,1,0,0,0,0
165241,0,0,1,0,0
165245,2,1,0,0,0
165247,1,0,0,0,0
165251,3,1,0,0,0
165252,4,0,0,0,0
165254,1,0,1,0,0
165255,0,0,1,0,0
165256,2,2,0,0,0
165257,1,0,0,0,0
165259,0,3,0,0,0
165260,0,0,1,1,0
165262,1,0,0,0,0
165266,0,1,0,0,0
165268,0,0,1,1,0
165274,0,1,0,0,0
165277,0,1,0,0,0
165278,1,0,0,0,0
165282,9,2,0,0,0
165286,0,1,0,0,0
165287,3,0,0,0,0
165293,1,0,0,0,0
165294,1,0,0,0,0
165296,3,0,0,0,0
165300,0,0,1,0,0
165302,0,1,0,0,0
165304,1,0,0,0,0
165305,5,0,0,0,0
165314,0,2,0,0,0
165315,0,2,0,0,0
165316,0,2,0,0,0
165317,0,3,0,0,0
165318,2,1,0,0,0
165320,2,0,0,0,0
165322,0,0,0,1,0
165325,0,0,1,0,0
165330,0,1,0,0,0
165331,1,0,0,0,0
165332,1,0,0,0,0
165337,0,1,0,0,0
165338,0,1,0,0,0
165340,2,1,1,0,0
165342,3,0,1,0,0
165343,10,1,1,0,0
165344,3,0,3,0,0
165350,1,0,0,0,0
165352,1,0,0,0,0
165357,0,1,0,0,0
165359,1,0,0,0,0
165362,1,1,2,0,0
165363,2,0,0,0,0
165364,0,4,2,3,0
165365,1,0,0,0,0
165371,0,1,0,0,0
165373,0,1,0,0,0
165374,0,0,0,1,0
165377,1,0,0,0,0
165379,0,2,1,1,0
165381,0,1,0,0,0
165383,1,0,0,0,0
165392,0,2,0,1,0
165405,0,1,1,0,0
165410,0,1,0,0,0
165411,6,1,1,0,0
165412,1,0,0,0,0
165413,1,0,0,0,0
165415,0,0,1,0,0
165417,1,0,0,0,0
165418,1,0,0,0,0
165428,0,1,0,0,0
165432,0,1,0,0,0
165433,0,0,1,0,0
165434,1,1,0,2,0
165436,4,0,0,0,0
165440,0,1,0,0,0
165441,1,0,0,0,0
165445,1,0,0,0,0
165446,0,1,0,0,0
165447,1,0,0,0,0
165449,2,0,1,0,0
165450,1,0,0,0,0
165451,0,0,1,0,0
165453,4,1,0,1,0
165455,1,0,0,0,0
165456,1,0,0,0,0
165457,0,1,0,0,0
165458,1,1,0,0,0
165460,0,0,11,19,2
165462,0,1,0,0,0
165463,0,1,0,0,0
165473,0,1,0,0,0
165475,4,0,0,0,0
165485,0,1,0,0,0
165491,0,1,0,0,0
165493,2,0,0,0,0
165504,2,0,0,0,0
165510,0,1,0,0,0
165516,1,0,0,0,0
165521,0,1,0,0,0
165522,4,0,0,0,0
165526,0,0,1,0,0
165527,1,0,0,0,0
165530,0,3,0,0,0
165534,0,0,1,0,0
165536,0,1,0,0,0
165538,0,0,1,0,0
165539,0,1,0,0,0
165541,1,0,0,0,0
165542,1,0,0,0,0
165549,1,0,0,0,0
165550,4,0,0,0,0
165553,1,0,0,0,0
165562,0,0,1,0,0
165564,0,0,0,1,0
165565,6,0,0,0,0
165570,0,0,1,0,0
165576,0,1,0,0,0
165583,2,0,0,0,0
165589,1,0,0,0,0
165590,1,0,0,0,0
165592,0,1,0,0,0
165596,5,0,1,0,0
165602,1,0,0,0,0
165603,2,0,0,0,0
165604,0,1,0,0,0
165605,1,0,0,0,0
165613,0,1,0,0,0
165616,1,0,0,0,0
165617,0,1,0,0,0
165622,0,2,0,0,0
165624,2,0,0,0,0
165625,0,0,1,0,0
165626,0,1,0,0,0
165627,0,1,0,0,0
165628,0,1,0,0,0
165629,3,0,0,0,0
165632,1,0,0,0,0
165633,0,1,0,0,0
165635,0,1,0,0,0
165636,1,0,0,0,0
165638,3,0,0,0,0
165640,0,1,0,0,0
165646,1,0,0,0,0
165648,0,1,0,0,0
165652,0,0,1,0,0
165656,4,0,0,0,0
165659,0,1,0,0,0
165663,1,1,0,0,0
165666,3,0,0,0,0
165669,3,2,0,0,0
165672,0,1,0,0,0
165673,0,7,3,0,0
165675,1,0,0,0,0
165677,0,0,2,1,0
165679,2,0,0,0,0
165681,0,1,2,0,0
165688,0,1,0,0,0
165692,0,3,0,0,0
165693,0,1,0,0,0
165694,0,1,0,0,0
165697,0,1,0,0,0
165698,0,0,1,0,0
165702,0,0,1,0,0
165703,0,2,3,0,0
165705,1,0,0,0,0
165706,0,2,0,0,0
165708,1,0,0,1,0
165711,1,0,0,0,0
165712,0,0,1,0,0
165713,1,0,0,0,0
165721,0,1,0,0,0
165722,1,0,0,0,0
165723,1,0,0,0,0
165727,0,0,1,0,0
165728,0,0,0,1,0
165729,0,0,6,0,0
165734,2,0,0,0,0
165737,0,0,0,1,0
165738,0,1,0,8,0
165743,1,0,0,0,0
165745,0,0,1,0,0
165747,4,0,0,0,0
165748,4,3,0,0,0
165749,0,1,0,0,0
165751,0,0,1,0,0
165752,1,0,0,0,0
165756,1,0,0,0,0
165758,0,1,0,0,0
165760,0,1,1,0,0
165761,1,1,0,0,0
165764,3,7,0,0,0
165768,1,0,0,0,0
165769,1,0,0,0,0
165773,1,0,0,0,0
165775,1,0,0,0,0
165781,1,0,0,0,0
165782,2,0,0,0,0
165787,0,1,0,0,0
165788,1,0,0,0,0
165790,1,0,0,0,0
165792,0,0,1,0,0
165793,1,1,0,0,0
165797,0,1,0,0,0
165799,0,1,1,0,0
165800,0,1,0,0,0
165801,0,1,0,0,0
165802,1,0,0,0,0
165805,0,1,1,0,0
165806,0,1,0,0,0
165812,0,0,0,1,0
165815,1,0,0,0,0
165816,0,1,0,0,0
165817,0,0,2,0,0
165819,0,1,0,0,0
165828,1,0,0,0,0
165833,1,0,0,0,0
165834,1,0,0,0,0
165836,1,0,0,0,0
165840,3,0,0,2,0
165844,0,4,0,0,0
165849,2,0,0,0,0
165850,4,0,0,0,0
165851,9,1,0,0,0
165854,1,0,0,0,0
165859,1,0,0,0,0
165862,1,0,0,0,0
165864,0,1,0,0,0
165866,0,1,0,0,0
165867,1,0,0,0,0
165868,1,0,0,0,0
165872,2,0,0,0,0
165873,2,0,0,0,0
165875,2,0,0,0,0
165876,1,0,0,0,0
165878,2,1,0,0,0
165879,5,0,0,0,0
165881,2,0,0,0,0
165884,0,1,0,0,0
165886,1,0,0,0,0
165888,0,1,0,0,0
165890,1,0,0,0,0
165905,1,0,0,0,0
165910,1,0,0,0,0
165911,1,0,0,0,0
165917,1,0,0,0,0
165921,1,0,0,0,0
165922,3,0,0,0,0
165925,0,0,1,0,0
165928,0,0,1,0,0
165930,0,0,1,0,0
165934,0,0,1,0,0
165939,0,0,5,0,0
165944,0,0,3,0,0
165949,0,0,1,0,0
165954,0,0,1,0,0
165955,0,0,1,0,0
165956,0,0,3,0,0
165957,0,0,2,0,0
165958,0,0,1,0,0
165961,0,0,1,0,0
165965,0,0,1,0,0
165969,0,0,1,0,0
165970,0,0,1,0,0
165975,0,0,1,0,0
165976,0,0,1,0,0
165977,0,0,1,0,0
165982,0,0,1,0,0
165998,0,0,1,0,0
165999,0,0,1,0,0
166002,0,0,1,0,0
166003,0,0,1,0,0
166005,0,0,2,0,0
166006,0,0,2,0,0
166009,0,0,1,0,0
166012,0,0,1,0,0
166014,0,0,1,0,0
166015,0,0,1,0,0
166018,0,0,1,0,0
166019,0,0,1,0,0
166022,0,0,0,1,1
166026,0,0,0,0,1
166027,0,0,0,2,1
166029,0,0,0,0,1
166030,0,0,0,0,1
166031,0,0,0,0,1
166033,0,0,0,0,1
166035,0,0,0,0,1
166040,1,0,0,0,0
166042,7,0,0,1,0
166044,2,0,0,0,0
166048,1,0,0,0,0
166053,1,0,0,0,0
166057,1,0,0,0,0
166059,1,0,0,0,0
166060,1,0,0,0,0
166066,1,0,0,0,0
166071,1,0,0,0,0
166072,1,0,0,0,0
166074,1,0,0,0,0
166078,0,0,0,2,0
166079,0,0,0,1,0
166081,0,0,0,2,0
166082,0,0,0,1,0
166084,0,0,0,1,0
166088,0,0,0,1,0
166097,0,0,0,1,0
166098,0,0,2,1,0
166099,0,0,0,1,0
166101,0,0,0,1,0
166102,0,0,0,1,0
166103,0,0,0,6,0
166111,0,0,0,0,1
166113,0,0,0,0,1
166115,0,0,0,0,1
166117,0,0,0,0,1
166118,0,0,0,0,1
166119,0,0,0,0,1
166120,0,0,0,0,1
166128,0,0,1,0,1
166133,0,0,7,0,0
166134,0,0,1,0,0
166135,0,0,11,0,0
166138,0,0,2,0,0
166139,0,0,1,0,0
166141,0,0,1,0,0
166143,0,0,1,0,0
166144,0,0,1,0,0
166152,0,0,2,0,0
166159,0,0,1,0,0
166166,0,0,2,0,0
166169,0,0,1,0,0
166171,0,0,1,0,0
166172,0,0,1,0,0
166173,0,0,1,0,0
166174,0,0,1,0,0
166176,0,0,1,0,0
166178,0,0,1,0,0
166179,0,0,1,0,0
166180,0,0,1,0,0
166183,0,0,1,0,0
166185,0,0,1,0,0
166190,2,0,1,0,0
166193,0,0,1,0,0
166197,0,0,1,0,0
166199,0,0,1,0,0
166200,0,0,1,0,0
166201,0,0,1,0,0
166208,0,0,1,0,0
166211,0,1,2,0,0
166212,0,0,1,0,0
166216,0,0,1,0,0
166218,0,0,1,0,0
166219,0,0,1,0,0
166221,0,0,1,0,0
166223,0,0,1,0,0
166226,0,0,1,0,0
166228,0,0,1,0,0
166235,0,0,1,0,0
166238,0,0,1,0,0
166240,0,0,1,0,0
166243,0,0,1,0,0
166245,0,0,1,0,0
166247,0,0,2,0,0
166248,0,0,1,0,0
166252,0,0,3,0,0
166253,0,0,1,0,0
166255,0,0,1,0,0
166257,0,0,1,0,0
166258,0,0,1,0,0
166259,0,0,1,0,0
166260,0,0,1,0,0
166261,0,0,1,0,0
166262,0,0,1,0,0
166263,0,0,1,0,0
166264,0,0,2,0,0
166267,0,0,1,0,0
166274,0,0,1,0,0
166275,0,6,0,0,0
