enrollment_id,percentage_of_module
156213,0.03619909502262444
156214,0.15337423312883436
156217,0.0481283422459893
156219,0.0106951871657754
156224,0.024
156226,0.022792022792022793
156228,0.012
156234,0.049079754601226995
156235,0.03680981595092025
156242,0.004
156244,0.005780346820809248
156246,0.0011668611435239206
156247,0.024
156248,0.013856812933025405
156256,0.004
156261,0.0011148272017837235
156263,0.12883435582822086
156264,0.0053475935828877
156268,0.011299435028248588
156269,0.012269938650306749
156270,0.016042780748663103
156273,0.032
156276,0.044
156279,0.016
156280,0.01560758082497213
156281,0.0053475935828877
156282,0.031746031746031744
156283,0.06748466257668712
156285,0.003067484662576687
156287,0.064
156289,0.02
156290,0.003067484662576687
156293,0.022792022792022793
156294,0.09202453987730061
156297,0.002849002849002849
156298,0.008168028004667444
156299,0.016
156300,0.04294478527607362
156301,0.013605442176870748
156304,0.032
156307,0.03680981595092025
156313,0.017341040462427744
156315,0.044
156319,0.002849002849002849
156320,0.03374233128834356
156327,0.036
156336,0.02
156337,0.004
156339,0.001984126984126984
156340,0.011337868480725623
156341,0.016166281755196306
156349,0.0011148272017837235
156350,0.002333722287047841
156352,0.019943019943019943
156353,0.18181818181818182
156354,0.024943310657596373
156355,0.06417112299465241
156357,0.057803468208092484
156359,0.03680981595092025
156361,0.016
156362,0.036
156363,0.018404907975460124
156364,0.004
156371,0.036
156373,0.02147239263803681
156379,0.0053475935828877
156382,0.046012269938650305
156383,0.003067484662576687
156386,0.06911928651059086
156388,0.010501750291715286
156389,0.024
156390,0.04294478527607362
156392,0.027607361963190184
156395,0.015337423312883436
156396,0.002333722287047841
156398,0.068
156399,0.028
156400,0.0748663101604278
156404,0.1411042944785276
156407,0.02
156411,0.0035460992907801418
156415,0.0011668611435239206
156418,0.030405405405405407
156426,0.0011668611435239206
156429,0.04
156430,0.004524886877828055
156434,0.012269938650306749
156436,0.06417112299465241
156438,0.0011148272017837235
156442,0.013513513513513514
156443,0.0374331550802139
156446,0.006928406466512702
156447,0.016
156451,0.019943019943019943
156452,0.06583072100313479
156453,0.009070294784580499
156456,0.017191977077363897
156457,0.004524886877828055
156459,0.002849002849002849
156460,0.027972027972027972
156462,0.028
156463,0.002333722287047841
156465,0.032
156470,0.02005730659025788
156473,0.012
156478,0.0962566844919786
156479,0.01633605600933489
156482,0.092
156483,0.0023094688221709007
156485,0.005780346820809248
156488,0.001984126984126984
156491,0.03619909502262444
156492,0.072
156493,0.011461318051575931
156494,0.004459308807134894
156499,0.036
156500,0.03067484662576687
156502,0.02147239263803681
156511,0.06417112299465241
156521,0.002849002849002849
156522,0.011547344110854504
156526,0.04
156527,0.009070294784580499
156530,0.002229654403567447
156531,0.012
156536,0.008547008547008548
156537,0.004
156541,0.002849002849002849
156542,0.028
156548,0.04294478527607362
156550,0.01809954751131222
156553,0.092
156555,0.011396011396011397
156556,0.02
156559,0.07692307692307693
156563,0.024539877300613498
156565,0.028368794326241134
156567,0.012
156570,0.02262443438914027
156571,0.01567398119122257
156573,0.0011148272017837235
156576,0.005834305717619603
156578,0.03067484662576687
156580,0.006134969325153374
156581,0.003067484662576687
156582,0.01773049645390071
156583,0.0069084628670120895
156584,0.076
156585,0.026755852842809364
156588,0.005698005698005698
156591,0.006993006993006993
156592,0.012089810017271158
156593,0.024539877300613498
156596,0.001984126984126984
156597,0.032
156602,0.1711229946524064
156610,0.02147239263803681
156611,0.01773049645390071
156613,0.064
156616,0.002849002849002849
156617,0.012
156619,0.0022675736961451248
156622,0.07975460122699386
156623,0.03067484662576687
156629,0.011904761904761904
156630,0.015873015873015872
156632,0.008
156635,0.006134969325153374
156643,0.010501750291715286
156644,0.0022675736961451248
156646,0.017094017094017096
156654,0.03067484662576687
156655,0.044
156657,0.056
156659,0.09090909090909091
156661,0.02
156662,0.0053475935828877
156663,0.004
156665,0.052
156672,0.004524886877828055
156678,0.004
156680,0.03067484662576687
156681,0.002333722287047841
156683,0.002229654403567447
156685,0.02
156686,0.0053475935828877
156687,0.011148272017837236
156688,0.012
156690,0.002333722287047841
156691,0.05405405405405406
156693,0.016
156697,0.0017271157167530224
156701,0.024539877300613498
156704,0.016
156705,0.005780346820809248
156708,0.21283783783783783
156710,0.044
156711,0.008168028004667444
156714,0.04195804195804196
156715,0.026737967914438502
156716,0.011148272017837236
156721,0.0033783783783783786
156727,0.028
156729,0.0011148272017837235
156730,0.0028653295128939827
156731,0.002849002849002849
156733,0.00904977375565611
156741,0.013986013986013986
156742,0.024
156744,0.008
156746,0.032
156748,0.06748466257668712
156749,0.0011668611435239206
156750,0.02147239263803681
156751,0.04294478527607362
156753,0.028
156755,0.024
156757,0.03496503496503497
156758,0.13851351351351351
156760,0.002229654403567447
156763,0.0011148272017837235
156764,0.019943019943019943
156765,0.004
156766,0.004201680672268907
156768,0.01809954751131222
156773,0.004
156776,0.01809954751131222
156777,0.007803790412486065
156778,0.003500583430571762
156783,0.003067484662576687
156786,0.002229654403567447
156787,0.005698005698005698
156789,0.008595988538681949
156791,0.006134969325153374
156792,0.016
156793,0.052
156799,0.03208556149732621
156800,0.002229654403567447
156804,0.006134969325153374
156816,0.06382978723404255
156818,0.06134969325153374
156820,0.006134969325153374
156824,0.022675736961451247
156826,0.08882521489971347
156831,0.020833333333333332
156832,0.015915119363395226
156833,0.025
156835,0.13333333333333333
156837,0.015915119363395226
156841,0.004166666666666667
156842,0.03333333333333333
156847,0.11666666666666667
156849,0.004347826086956522
156850,0.0446927374301676
156851,0.10833333333333334
156853,0.034782608695652174
156854,0.004347826086956522
156858,0.0335195530726257
156860,0.08333333333333333
156868,0.14583333333333334
156869,0.0375
156876,0.002652519893899204
156877,0.13333333333333333
156878,0.005305039787798408
156879,0.12849162011173185
156886,0.05
156889,0.05416666666666667
156893,0.020833333333333332
156895,0.004166666666666667
156898,0.04583333333333333
156902,0.0125
156903,0.004166666666666667
156904,0.03333333333333333
156906,0.0446927374301676
156913,0.0125
156914,0.07916666666666666
156917,0.004166666666666667
156919,0.15416666666666667
156925,0.0875
156934,0.016666666666666666
156935,0.004166666666666667
156936,0.027932960893854747
156939,0.021739130434782608
156940,0.0375
156946,0.004166666666666667
156948,0.029166666666666667
156950,0.002652519893899204
156951,0.004166666666666667
156952,0.058333333333333334
156953,0.17771883289124668
156954,0.0375
156959,0.0125
156960,0.025
156963,0.004347826086956522
156964,0.0125
156972,0.0625
156975,0.0875
156977,0.0125
156981,0.041666666666666664
156989,0.00558659217877095
156992,0.07083333333333333
156996,0.025
156997,0.025
156998,0.01675977653631285
157000,0.004347826086956522
157001,0.0375
157004,0.061452513966480445
157005,0.004166666666666667
157007,0.004166666666666667
157008,0.041666666666666664
157009,0.02608695652173913
157011,0.025
157012,0.002652519893899204
157025,0.23333333333333334
157027,0.05
157028,0.025
157029,0.029166666666666667
157030,0.00558659217877095
157031,0.004347826086956522
157032,0.004347826086956522
157033,0.025
157034,0.004166666666666667
157035,0.041666666666666664
157036,0.029166666666666667
157039,0.10833333333333334
157046,0.00558659217877095
157050,0.05416666666666667
157052,0.0125
157053,0.05
157057,0.10434782608695652
157060,0.025
157063,0.03333333333333333
157067,0.025
157068,0.004166666666666667
157070,0.008333333333333333
157071,0.002652519893899204
157072,0.10416666666666667
157073,0.09583333333333334
157075,0.023872679045092837
157076,0.016666666666666666
157077,0.008333333333333333
157081,0.025
157082,0.010610079575596816
157083,0.0375
157085,0.026525198938992044
157086,0.02608695652173913
157094,0.0375
157099,0.04583333333333333
157107,0.004166666666666667
157108,0.08333333333333333
157109,0.0875
157111,0.0391304347826087
157112,0.02608695652173913
157115,0.29130434782608694
157117,0.010610079575596816
157118,0.03333333333333333
157119,0.05217391304347826
157124,0.0125
157127,0.11666666666666667
157128,0.00558659217877095
157129,0.0375
157133,0.09166666666666666
157134,0.00558659217877095
157137,0.0375
157140,0.0335195530726257
157148,0.0335195530726257
157149,0.0111731843575419
157152,0.09583333333333334
157153,0.03333333333333333
157155,0.020833333333333332
157156,0.03333333333333333
157157,0.075
157159,0.020833333333333332
157162,0.016666666666666666
157164,0.004166666666666667
157166,0.07916666666666666
157169,0.156
157170,0.004
157175,0.003236245954692557
157176,0.20245398773006135
157177,0.08092485549132948
157182,0.036
157184,0.076
157186,0.006472491909385114
157187,0.032
157191,0.02
157192,0.022653721682847898
157194,0.06748466257668712
157197,0.019417475728155338
157199,0.204
157201,0.006472491909385114
157205,0.006472491909385114
157206,0.019305019305019305
157208,0.006472491909385114
157210,0.028
157219,0.17177914110429449
157222,0.003861003861003861
157223,0.015444015444015444
157224,0.019305019305019305
157226,0.00992063492063492
157227,0.006134969325153374
157228,0.024539877300613498
157232,0.003861003861003861
157233,0.048
157236,0.03680981595092025
157238,0.03680981595092025
157239,0.03680981595092025
157243,0.006134969325153374
157246,0.05521472392638037
157248,0.017341040462427744
157250,0.04
157251,0.08670520231213873
157252,0.003861003861003861
157253,0.05521472392638037
157256,0.015444015444015444
157264,0.028
157265,0.005780346820809248
157268,0.04
157269,0.003236245954692557
157287,0.06
157292,0.15337423312883436
157294,0.05521472392638037
157295,0.016181229773462782
157299,0.012269938650306749
157300,0.032362459546925564
157302,0.152
157304,0.1411042944785276
157305,0.006134969325153374
157306,0.008
157308,0.076
157309,0.006134969325153374
157310,0.006134969325153374
157311,0.008
157319,0.056
157322,0.06563706563706563
157328,0.016
157329,0.003861003861003861
157333,0.04294478527607362
157335,0.02
157337,0.124
157339,0.023166023166023165
157346,0.004
157351,0.03680981595092025
157354,0.011904761904761904
157356,0.088
157360,0.016
157361,0.003861003861003861
157362,0.012269938650306749
157368,0.023166023166023165
157370,0.03680981595092025
157371,0.08588957055214724
157373,0.006134969325153374
157376,0.004
157378,0.007722007722007722
157381,0.02
157389,0.004
157390,0.005780346820809248
157391,0.027472527472527472
157393,0.004
157395,0.015444015444015444
157396,0.124
157397,0.007722007722007722
157398,0.006134969325153374
157399,0.005780346820809248
157409,0.005780346820809248
157412,0.003861003861003861
157418,0.006134969325153374
157422,0.005952380952380952
157429,0.023166023166023165
157430,0.04294478527607362
157433,0.07975460122699386
157434,0.027777777777777776
157442,0.005494505494505495
157446,0.004
157448,0.012269938650306749
157453,0.004
157458,0.006134969325153374
157461,0.027472527472527472
157467,0.006134969325153374
157471,0.003861003861003861
157475,0.016
157480,0.019305019305019305
157490,0.005494505494505495
157493,0.06796116504854369
157495,0.003861003861003861
157498,0.018404907975460124
157499,0.003861003861003861
157501,0.007722007722007722
157506,0.04
157507,0.007722007722007722
157508,0.006134969325153374
157512,0.019305019305019305
157513,0.024539877300613498
157514,0.108
157517,0.112
157521,0.006134969325153374
157525,0.003236245954692557
157528,0.02
157530,0.008
157531,0.032
157532,0.019305019305019305
157535,0.024539877300613498
157540,0.06134969325153374
157547,0.001984126984126984
157552,0.003236245954692557
157554,0.03861003861003861
157556,0.005780346820809248
157558,0.008
157565,0.02
157568,0.004
157570,0.018404907975460124
157571,0.004
157574,0.015444015444015444
157576,0.016181229773462782
157585,0.028
157593,0.007722007722007722
157596,0.004
157601,0.004
157603,0.003861003861003861
157605,0.007722007722007722
157606,0.003861003861003861
157611,0.024539877300613498
157615,0.006134969325153374
157616,0.03680981595092025
157619,0.052
157620,0.03680981595092025
157622,0.042071197411003236
157626,0.011583011583011582
157628,0.007722007722007722
157629,0.024
157630,0.006369426751592357
157631,0.05732484076433121
157632,0.04332129963898917
157634,0.005076142131979695
157638,0.08934707903780069
157640,0.05732484076433121
157642,0.02527075812274368
157643,0.013745704467353952
157644,0.006872852233676976
157646,0.07560137457044673
157647,0.012237762237762238
157648,0.006369426751592357
157653,0.03184713375796178
157654,0.0017482517482517483
157657,0.005847953216374269
157658,0.006369426751592357
157667,0.012738853503184714
157676,0.01048951048951049
157677,0.010830324909747292
157678,0.006369426751592357
157681,0.006369426751592357
157683,0.006369426751592357
157684,0.018050541516245487
157685,0.01718213058419244
157687,0.039711191335740074
157693,0.002403846153846154
157696,0.019230769230769232
157698,0.006369426751592357
157701,0.044673539518900345
157702,0.006369426751592357
157704,0.021660649819494584
157705,0.02888086642599278
157708,0.05054151624548736
157711,0.03821656050955414
157713,0.006369426751592357
157714,0.05154639175257732
157715,0.048109965635738834
157717,0.006369426751592357
157721,0.021660649819494584
157724,0.024054982817869417
157725,0.04332129963898917
157729,0.006369426751592357
157733,0.0036101083032490976
157739,0.010309278350515464
157741,0.019230769230769232
157743,0.024054982817869417
157744,0.018050541516245487
157748,0.0036101083032490976
157758,0.030927835051546393
157761,0.008741258741258742
157763,0.006369426751592357
157764,0.020618556701030927
157765,0.003436426116838488
157766,0.02527075812274368
157767,0.08934707903780069
157768,0.11683848797250859
157769,0.003436426116838488
157774,0.021660649819494584
157776,0.006369426751592357
157780,0.006369426751592357
157785,0.006872852233676976
157787,0.006872852233676976
157791,0.025477707006369428
157794,0.006369426751592357
157796,0.003436426116838488
157797,0.018050541516245487
157798,0.006369426751592357
157804,0.003436426116838488
157805,0.041237113402061855
157806,0.03184713375796178
157808,0.044673539518900345
157809,0.0036101083032490976
157810,0.12027491408934708
157811,0.006369426751592357
157812,0.002403846153846154
157816,0.006369426751592357
157818,0.006369426751592357
157819,0.027491408934707903
157822,0.006369426751592357
157823,0.039711191335740074
157824,0.025477707006369428
157825,0.05415162454873646
157826,0.01718213058419244
157830,0.002403846153846154
157831,0.003436426116838488
157832,0.006369426751592357
157833,0.006369426751592357
157834,0.04693140794223827
157838,0.016826923076923076
157839,0.001692047377326565
157845,0.006369426751592357
157848,0.01444043321299639
157853,0.003436426116838488
157854,0.044585987261146494
157855,0.006369426751592357
157861,0.1048951048951049
157863,0.006369426751592357
157865,0.006369426751592357
157868,0.006369426751592357
157870,0.007211538461538462
157871,0.024054982817869417
157875,0.07903780068728522
157876,0.06369426751592357
157879,0.0036101083032490976
157887,0.030927835051546393
157890,0.006369426751592357
157893,0.08934707903780069
157894,0.005847953216374269
157898,0.03436426116838488
157904,0.01910828025477707
157912,0.003436426116838488
157913,0.022727272727272728
157917,0.006369426751592357
157919,0.04693140794223827
157922,0.009615384615384616
157925,0.003436426116838488
157930,0.0859106529209622
157935,0.002403846153846154
157937,0.08934707903780069
157938,0.14619883040935672
157943,0.003436426116838488
157946,0.006369426751592357
157947,0.006369426751592357
157949,0.018050541516245487
157952,0.00338409475465313
157953,0.012237762237762238
157955,0.06859205776173286
157956,0.003436426116838488
157961,0.003436426116838488
157962,0.024054982817869417
157963,0.01718213058419244
157968,0.006369426751592357
157973,0.006872852233676976
157974,0.10996563573883161
157978,0.006369426751592357
157983,0.02888086642599278
157984,0.06498194945848375
157986,0.018050541516245487
157990,0.044673539518900345
158000,0.04693140794223827
158005,0.013745704467353952
158011,0.05054151624548736
158015,0.010309278350515464
158018,0.023391812865497075
158019,0.05732484076433121
158020,0.020618556701030927
158023,0.050955414012738856
158026,0.003436426116838488
158027,0.015734265734265736
158028,0.006369426751592357
158030,0.008460236886632826
158031,0.024054982817869417
158037,0.058419243986254296
158040,0.006369426751592357
158042,0.006369426751592357
158047,0.02527075812274368
158048,0.058419243986254296
158049,0.013745704467353952
158051,0.048109965635738834
158053,0.04195804195804196
158057,0.09965635738831616
158059,0.03821656050955414
158060,0.03184713375796178
158061,0.02527075812274368
158062,0.006369426751592357
158063,0.003436426116838488
158069,0.006369426751592357
158072,0.010309278350515464
158076,0.027972027972027972
158079,0.006369426751592357
158082,0.001692047377326565
158083,0.05732484076433121
158084,0.03821656050955414
158090,0.0017482517482517483
158098,0.027491408934707903
158099,0.08934707903780069
158101,0.006369426751592357
158103,0.025477707006369428
158105,0.002403846153846154
158115,0.061855670103092786
158117,0.03184713375796178
158120,0.03508771929824561
158123,0.024054982817869417
158126,0.006369426751592357
158131,0.0017482517482517483
158133,0.03436426116838488
158135,0.04693140794223827
158138,0.006369426751592357
158139,0.006369426751592357
158144,0.009615384615384616
158151,0.006369426751592357
158154,0.0017482517482517483
158156,0.003436426116838488
158157,0.006369426751592357
158158,0.006872852233676976
158159,0.006369426751592357
158161,0.03821656050955414
158164,0.02888086642599278
158166,0.0017482517482517483
158170,0.003436426116838488
158172,0.0036101083032490976
158174,0.05154639175257732
158175,0.0036101083032490976
158180,0.005847953216374269
158181,0.050955414012738856
158182,0.06498194945848375
158189,0.018050541516245487
158191,0.002403846153846154
158192,0.030927835051546393
158193,0.006369426751592357
158195,0.036057692307692304
158196,0.058419243986254296
158199,0.09554140127388536
158200,0.006369426751592357
158201,0.013745704467353952
158204,0.05054151624548736
158205,0.0625
158206,0.0036101083032490976
158207,0.005847953216374269
158211,0.01718213058419244
158213,0.033216783216783216
158214,0.02888086642599278
158216,0.05154639175257732
158219,0.07581227436823104
158222,0.006369426751592357
158225,0.0036101083032490976
158227,0.03184713375796178
158228,0.021634615384615384
158229,0.004807692307692308
158232,0.005244755244755245
158233,0.013986013986013986
158235,0.006369426751592357
158238,0.01718213058419244
158243,0.05732484076433121
158245,0.0036101083032490976
158247,0.0017482517482517483
158249,0.011844331641285956
158250,0.006369426751592357
158251,0.03436426116838488
158253,0.05732484076433121
158258,0.0036101083032490976
158259,0.013745704467353952
158260,0.0036101083032490976
158265,0.05054151624548736
158268,0.012738853503184714
158270,0.050955414012738856
158274,0.050955414012738856
158277,0.003436426116838488
158295,0.044585987261146494
158296,0.005847953216374269
158297,0.003436426116838488
158300,0.03184713375796178
158302,0.032490974729241874
158303,0.11683848797250859
158305,0.06369426751592357
158307,0.018050541516245487
158308,0.006369426751592357
158312,0.024475524475524476
158317,0.002403846153846154
158318,0.03184713375796178
158319,0.05776173285198556
158321,0.006369426751592357
158322,0.03184713375796178
158325,0.06432748538011696
158326,0.05732484076433121
158327,0.036101083032490974
158329,0.04093567251461988
158333,0.050955414012738856
158335,0.029239766081871343
158337,0.03184713375796178
158339,0.04093567251461988
158342,0.030927835051546393
158347,0.01718213058419244
158349,0.06369426751592357
158350,0.050955414012738856
158352,0.05732484076433121
158355,0.023391812865497075
158356,0.012738853503184714
158366,0.018050541516245487
158367,0.003436426116838488
158369,0.05732484076433121
158375,0.044585987261146494
158379,0.010309278350515464
158381,0.04807692307692308
158385,0.006369426751592357
158386,0.05732484076433121
158388,0.023391812865497075
158392,0.039711191335740074
158395,0.010309278350515464
158398,0.0017482517482517483
158400,0.003436426116838488
158403,0.01048951048951049
158405,0.03184713375796178
158406,0.03821656050955414
158407,0.003436426116838488
158411,0.002403846153846154
158412,0.003436426116838488
158416,0.044585987261146494
158417,0.3742690058479532
158423,0.01048951048951049
158424,0.05732484076433121
158425,0.005847953216374269
158426,0.0017482517482517483
158428,0.0036101083032490976
158430,0.002403846153846154
158432,0.006369426751592357
158433,0.003436426116838488
158434,0.006369426751592357
158435,0.001692047377326565
158439,0.001692047377326565
158442,0.048109965635738834
158448,0.039711191335740074
158449,0.021660649819494584
158450,0.050955414012738856
158451,0.02888086642599278
158452,0.026223776223776224
158458,0.006369426751592357
158459,0.009615384615384616
158465,0.01444043321299639
158467,0.09554140127388536
158471,0.04332129963898917
158475,0.05054151624548736
158476,0.003436426116838488
158477,0.006369426751592357
158485,0.04895104895104895
158486,0.006993006993006993
158490,0.012738853503184714
158491,0.005847953216374269
158497,0.030927835051546393
158501,0.006369426751592357
158502,0.006369426751592357
158503,0.018050541516245487
158505,0.12027491408934708
158506,0.006369426751592357
158507,0.0017482517482517483
158509,0.008460236886632826
158512,0.0017482517482517483
158514,0.005847953216374269
158515,0.06369426751592357
158516,0.006369426751592357
158520,0.002403846153846154
158522,0.003436426116838488
158532,0.01444043321299639
158534,0.006369426751592357
158536,0.0017482517482517483
158538,0.002403846153846154
158540,0.01718213058419244
158542,0.08771929824561403
158547,0.006369426751592357
158548,0.0036101083032490976
158555,0.03436426116838488
158558,0.006369426751592357
158562,0.036101083032490974
158563,0.03821656050955414
158564,0.006369426751592357
158567,0.006369426751592357
158569,0.006369426751592357
158570,0.006369426751592357
158571,0.10309278350515463
158575,0.06369426751592357
158578,0.05732484076433121
158583,0.006369426751592357
158585,0.006369426751592357
158588,0.006369426751592357
158590,0.0036101083032490976
158591,0.021660649819494584
158597,0.019230769230769232
158599,0.025477707006369428
158600,0.006369426751592357
158601,0.006369426751592357
158602,0.004807692307692308
158608,0.030927835051546393
158609,0.050955414012738856
158615,0.05732484076433121
158623,0.002403846153846154
158626,0.036101083032490974
158627,0.009615384615384616
158629,0.006369426751592357
158630,0.04693140794223827
158633,0.005847953216374269
158634,0.023391812865497075
158638,0.003436426116838488
158640,0.02527075812274368
158641,0.006369426751592357
158642,0.020618556701030927
158643,0.005847953216374269
158646,0.07643312101910828
158647,0.0036101083032490976
158649,0.006369426751592357
158650,0.4093567251461988
158652,0.03436426116838488
158653,0.05732484076433121
158655,0.02527075812274368
158658,0.06369426751592357
158659,0.03125
158660,0.006369426751592357
158662,0.006369426751592357
158663,0.005847953216374269
158664,0.008741258741258742
158665,0.020618556701030927
158667,0.0017482517482517483
158670,0.006369426751592357
158672,0.006369426751592357
158673,0.039711191335740074
158674,0.001692047377326565
158677,0.006369426751592357
158678,0.010830324909747292
158680,0.054982817869415807
158686,0.005847953216374269
158694,0.019230769230769232
158699,0.03184713375796178
158700,0.07342657342657342
158707,0.05415162454873646
158709,0.01692047377326565
158714,0.029239766081871343
158716,0.13221153846153846
158717,0.003436426116838488
158722,0.050955414012738856
158724,0.01201923076923077
158727,0.037800687285223365
158730,0.02527075812274368
158732,0.03184713375796178
158736,0.013745704467353952
158740,0.044585987261146494
158743,0.04693140794223827
158746,0.006369426751592357
158750,0.006369426751592357
158753,0.005847953216374269
158755,0.006369426751592357
158760,0.037800687285223365
158763,0.044585987261146494
158766,0.050955414012738856
158768,0.001692047377326565
158772,0.001692047377326565
158776,0.05054151624548736
158778,0.006369426751592357
158780,0.05154639175257732
158781,0.13402061855670103
158782,0.027491408934707903
158784,0.017482517482517484
158790,0.004807692307692308
158791,0.021660649819494584
158792,0.006369426751592357
158794,0.020618556701030927
158796,0.01718213058419244
158802,0.006369426751592357
158809,0.0673076923076923
158810,0.001692047377326565
158811,0.006369426751592357
158814,0.0036101083032490976
158818,0.003436426116838488
158827,0.020618556701030927
158828,0.01444043321299639
158833,0.0017482517482517483
158834,0.050955414012738856
158835,0.11683848797250859
158838,0.007220216606498195
158839,0.006369426751592357
158840,0.008741258741258742
158841,0.01718213058419244
158842,0.006369426751592357
158843,0.044585987261146494
158846,0.07581227436823104
158847,0.030927835051546393
158849,0.0036101083032490976
158855,0.006369426751592357
158857,0.001692047377326565
158859,0.12280701754385964
158861,0.0036101083032490976
158871,0.01910828025477707
158874,0.012738853503184714
158875,0.006369426751592357
158878,0.02888086642599278
158883,0.01910828025477707
158884,0.01910828025477707
158885,0.039711191335740074
158887,0.03184713375796178
158891,0.003436426116838488
158893,0.050955414012738856
158895,0.02888086642599278
158898,0.025477707006369428
158906,0.008741258741258742
158907,0.006369426751592357
158908,0.024054982817869417
158909,0.006369426751592357
158912,0.03436426116838488
158913,0.014423076923076924
158915,0.044585987261146494
158916,0.07560137457044673
158917,0.0036101083032490976
158918,0.029239766081871343
158920,0.006872852233676976
158925,0.020618556701030927
158928,0.010309278350515464
158929,0.025477707006369428
158930,0.036101083032490974
158931,0.01910828025477707
158932,0.002403846153846154
158933,0.01718213058419244
158934,0.03821656050955414
158935,0.021660649819494584
158937,0.002403846153846154
158938,0.05732484076433121
158944,0.1299638989169675
158945,0.044585987261146494
158947,0.014423076923076924
158951,0.03821656050955414
158952,0.01718213058419244
158953,0.03184713375796178
158959,0.01910828025477707
158960,0.03184713375796178
158961,0.002403846153846154
158963,0.018050541516245487
158965,0.044585987261146494
158967,0.05154639175257732
158969,0.09965635738831616
158973,0.005847953216374269
158974,0.003436426116838488
158976,0.006369426751592357
158977,0.01718213058419244
158979,0.14012738853503184
158980,0.01910828025477707
158981,0.05732484076433121
158982,0.03184713375796178
158984,0.006369426751592357
158986,0.025477707006369428
158989,0.008741258741258742
158992,0.044585987261146494
158996,0.044585987261146494
159000,0.0036101083032490976
159005,0.04093567251461988
159006,0.025477707006369428
159008,0.050955414012738856
159010,0.01048951048951049
159011,0.044585987261146494
159012,0.01015228426395939
159014,0.012738853503184714
159016,0.001692047377326565
159019,0.006872852233676976
159021,0.050955414012738856
159026,0.09621993127147767
159027,0.020618556701030927
159031,0.010309278350515464
159036,0.041237113402061855
159038,0.05732484076433121
159039,0.012738853503184714
159040,0.050955414012738856
159041,0.06369426751592357
159043,0.024054982817869417
159044,0.012738853503184714
159046,0.03821656050955414
159050,0.01718213058419244
159051,0.03821656050955414
159054,0.012738853503184714
159059,0.03184713375796178
159066,0.032490974729241874
159067,0.036101083032490974
159071,0.005847953216374269
159072,0.006369426751592357
159075,0.006369426751592357
159077,0.0036101083032490976
159078,0.03821656050955414
159087,0.03821656050955414
159088,0.020618556701030927
159092,0.03184713375796178
159095,0.0036101083032490976
159096,0.025477707006369428
159098,0.001692047377326565
159099,0.025477707006369428
159100,0.01910828025477707
159103,0.025477707006369428
159104,0.03821656050955414
159112,0.020618556701030927
159113,0.01444043321299639
159115,0.048109965635738834
159118,0.050955414012738856
159120,0.027491408934707903
159123,0.004807692307692308
159124,0.12738853503184713
159129,0.021660649819494584
159130,0.006369426751592357
159132,0.003436426116838488
159133,0.06369426751592357
159134,0.06529209621993128
159137,0.03184713375796178
159138,0.021660649819494584
159140,0.01444043321299639
159141,0.050955414012738856
159142,0.050955414012738856
159143,0.0017482517482517483
159148,0.025477707006369428
159149,0.025477707006369428
159150,0.03184713375796178
159152,0.018050541516245487
159155,0.050955414012738856
159156,0.03821656050955414
159159,0.044585987261146494
159161,0.044585987261146494
159162,0.05732484076433121
159164,0.044585987261146494
159165,0.006369426751592357
159169,0.03184713375796178
159171,0.013745704467353952
159181,0.0036101083032490976
159187,0.008460236886632826
159188,0.01444043321299639
159189,0.0036101083032490976
159190,0.07006369426751592
159192,0.044585987261146494
159193,0.025477707006369428
159200,0.044585987261146494
159201,0.03184713375796178
159203,0.05732484076433121
159206,0.044585987261146494
159210,0.050955414012738856
159217,0.03821656050955414
159219,0.030927835051546393
159220,0.024054982817869417
159221,0.025477707006369428
159229,0.044585987261146494
159232,0.02527075812274368
159237,0.050955414012738856
159240,0.06490384615384616
159246,0.01444043321299639
159251,0.003436426116838488
159253,0.01718213058419244
159255,0.05732484076433121
159258,0.03821656050955414
159262,0.050955414012738856
159263,0.024054982817869417
159264,0.044585987261146494
159270,0.025477707006369428
159271,0.03184713375796178
159272,0.050955414012738856
159273,0.037800687285223365
159276,0.06369426751592357
159277,0.050955414012738856
159289,0.06369426751592357
159294,0.025477707006369428
159296,0.003436426116838488
159297,0.10828025477707007
159299,0.0036101083032490976
159302,0.03821656050955414
159305,0.050955414012738856
159307,0.05776173285198556
159308,0.044585987261146494
159310,0.018050541516245487
159312,0.01910828025477707
159316,0.025477707006369428
159317,0.044585987261146494
159326,0.03184713375796178
159327,0.06369426751592357
159331,0.044585987261146494
159334,0.03821656050955414
159338,0.050955414012738856
159341,0.004807692307692308
159343,0.05732484076433121
159344,0.06369426751592357
159345,0.12740384615384615
159349,0.01718213058419244
159350,0.05732484076433121
159356,0.03184713375796178
159357,0.023391812865497075
159358,0.050955414012738856
159363,0.018050541516245487
159364,0.03184713375796178
159365,0.025477707006369428
159369,0.07216494845360824
159370,0.003436426116838488
159372,0.012738853503184714
159375,0.005847953216374269
159376,0.006369426751592357
159378,0.05732484076433121
159380,0.012738853503184714
159381,0.03184713375796178
159389,0.032490974729241874
159390,0.01910828025477707
159392,0.006369426751592357
159403,0.18128654970760233
159404,0.03184713375796178
159405,0.03821656050955414
159407,0.006369426751592357
159410,0.001692047377326565
159418,0.025477707006369428
159419,0.19745222929936307
159421,0.03184713375796178
159424,0.044585987261146494
159428,0.005847953216374269
159430,0.036101083032490974
159432,0.03184713375796178
